user_id,rec_1,rec_2,rec_3
1641,1,46,17
1642,912,1959,2138
1643,30,31,11
1644,4,31,1
1645,11,33,1
1646,61,1,17
1647,14,2,70
1648,14,32,27
1649,25,4,1
1650,4,37,7
1651,2,4,3
1652,14,28,11
1653,17,31,20
1654,13,72,7
1655,46,11,22
1656,46,11,57
1657,4,8,10
1658,11,46,4
1659,4,5,8
1660,7328,7132,8615
1661,33,60,13
1662,30,235,267
1663,349,915,1248
1664,4,28,7
1665,4,26,46
1666,242,2568,4022
1667,2,3,4
1668,143,112,146
1669,2,93,28
1670,31,46,2
1671,1,118,15
1672,14,13,2
1673,1,31,16
1674,8,5,13
1675,11,46,57
1676,8680,6344,4616
1677,4,1,5
1678,5417,207,3025
1679,6,1,31
1680,46,4,67
1681,10,13,14
1682,37,28,48
1683,13,7,8
1684,30,235,31
1685,215,167,191
1686,4,7,54
1687,2,54,19
1688,4,100,111
1689,4,5,7
1690,1,17,7
1691,13,1,19
1692,146,16,143
1693,18,25,23
1694,46,22,8
1695,4,16,123
1696,4,13,14
1697,2,4,7
1698,4,11,31
1699,1,2,4
1700,143,4,37
1701,2,18,24
1702,2,4,39
1703,11,4,33
1704,8,4,28
1705,11,46,5
1706,11,4,22
1707,215,39,192
1708,24,4,5
1709,32,48,113
1710,5,33,30
1711,4,5,8
1712,4,5,13
1713,33,45,67
1714,4,5,14
1715,146,31,4
1716,31,1,3
1717,5,8,4
1718,2,25,18
1719,33,45,67
1720,8,5,28
1721,4,5,13
1722,4,8,13
1723,2,7,4
1724,1,2,18
1725,2,10,1
1726,1,7,5
1727,4,31,16
1728,1,4,17
1729,13,7,28
1730,4,8,7
1731,13,28,65
1732,4,2,5
1733,46,17,47
1734,2,7,5
1735,25,28,4
1736,4,5,8
1737,4,8,28
1738,21,27,25
1739,5,8,16
1740,4,59,2
1741,8,31,13
1742,4,11,13
1743,1,17,4
1744,7,4,28
1745,4,11,1
1746,2,57,4
1747,5,32,11
1748,46,143,4
1749,2,1,3
1750,2,6,25
1751,14,8,28
1752,11,4,5
1753,13,32,1
1754,7,2,70
1755,4,13,14
1756,4,10,2
1757,31,38,2
1758,13,5,54
1759,4,1,25
1760,5,14,28
1761,2,8,11
1762,54,1,15
1763,4,28,29
1764,8,13,2
1765,2,48,54
1766,2,33,30
1767,19,1,441
1768,30,4,5
1769,13,7,1
1770,25,3,26
1771,32,11,37
1772,4,32,15
1773,3365,7192,8797
1774,7,28,5
1775,11,33,2
1776,30,64,20
1777,4,1,11
1778,2,4,7
1779,2,17,20
1780,1,20,46
1781,4,11,46
1782,8,4,28
1783,2,3,17
1784,4,5,33
1785,13,4,5
1786,8,48,28
1787,7,19,13
1788,7,2,19
1789,4,5,8
1790,4,5,14
1791,4,5,31
1792,3,20,4
1793,5,4,14
1794,8,1,14
1795,235,190,459
1796,19,37,56
1797,192,307,389
1798,7,13,14
1799,4,5,8
1800,5,8,28
1801,46,8,15
1802,4,13,18
1803,2,7,4
1804,27,21,25
1805,25,7,1
1806,4,27,21
1807,25,16,5
1808,11,4,2
1809,7,528,39
1810,960,988,2
1811,4,8,10
1812,61,141,5
1813,2,17,20
1814,16,1,11
1815,8,33,26
1816,30,143,31
1817,1,12,17
1818,1,17,4
1819,13,19,4
1820,33,4,16
1821,4,1,11
1822,1693,155,126
1823,1,25,29
1824,1,67,150
1825,111,4,1
1826,4,5,33
1827,31,4,11
1828,30,318,47
1829,4,8,1
1830,4,2,5
1831,4,5,11
1832,13,14,54
1833,31,4,11
1834,4,5,13
1835,1,10,19
1836,4,5,8
1837,4,5,10
1838,46,3,38
1839,1,2,7
1840,8,2,30
1841,17,20,3
1842,393,752,842
1843,5006,5889,5728
1844,11,38,32
1845,2,1,18
1846,5,13,28
1847,13,28,1
1848,31,190,291
1849,70,7,13
1850,13,23,42
1851,176,7,2
1852,1630,7,1602
1853,5,11,13
1854,967,670,675
1855,143,438,30
1856,4,8,32
1857,4,1,5
1858,14,32,45
1859,2,18,24
1860,1,22,57
1861,2,7,29
1862,2,4,7
1863,11,33,22
1864,3309,389,192
1865,167,39,1
1866,4,2,11
1867,4,11,5
1868,16,5,67
1869,37,36,69
1870,143,61,4
1871,126,48,39
1872,176,168,705
1873,46,33,8
1874,1,4,13
1875,22,15,136
1876,4,1,8
1877,13,7,65
1878,30,11,57
1879,5,8,13
1880,22,4,40
1881,59,37,102
1882,553,670,578
1883,4,2,5
1884,29,58,1
1885,2,25,18
1886,31,22,1
1887,4,8,14
1888,4,1,45
1889,32,29,33
1890,5,29,15
1891,4,2,5
1892,2,46,4
1893,50,85,2
1894,5,31,16
1895,4,5,13
1896,31,47,235
1897,29,15,7
1898,54,70,126
1899,28,32,29
1900,32,7,131
1901,4,2,5
1902,45,22,31
1903,2,33,31
1904,13,14,5
1905,4,2,5
1906,61,262,267
1907,5,8,4
1908,4,42,5
1909,14,2,11
1910,12,46,22
1911,13,14,7
1912,7,29,15
1913,4,1,16
1914,4,31,2
1915,5,1,37
1916,4,2,8
1917,13,14,8
1918,1,1199,5173
1919,11,1,8
1920,235,190,438
1921,894,5099,70
1922,8,13,5
1923,1,31,17
1924,4,5,2
1925,262,112,668
1926,29,14,13
1927,7,5,13
1928,2,31,23
1929,4,2,11
1930,3,31,5
1931,5,4,28
1932,29,4,10
1933,28,13,14
1934,64,78,46
1935,4,31,33
1936,4,16,1
1937,31,2,100
1938,46,11,318
1939,4,33,31
1940,8,13,28
1941,5,28,36
1942,17,4,18
1943,267,31,318
1944,143,235,267
1945,4150,1,6
1946,46,11,4
1947,2,609,23
1948,2881,3654,3547
1949,2,1,3
1950,5,11,13
1951,13,14,28
1952,4,31,22
1953,2,15,43
1954,3,543,52
1955,59,4,11
1956,4,8,32
1957,2,30,4
1958,1,37,17
1959,318,262,235
1960,30,47,112
1961,30,46,81
1962,553,915,578
1963,4,16,22
1964,31,1694,1627
1965,32,1,33
1966,13,2,10
1967,7,2,19
1968,4,13,14
1969,8,13,28
1970,2,6,12
1971,1,31,15
1972,4,16,5
1973,168,7,19
1974,1,2,7
1975,61,143,31
1976,143,31,437
1977,13,14,55
1978,2,3,20
1979,28,14,32
1980,14,32,19
1981,2937,54,2
1982,1,4,31
1983,5,28,4
1984,16,4,31
1985,4805,5017,433
1986,2,3,18
1987,143,215,146
1988,30,11,4
1989,7,1,23
1990,7,1,19
1991,8,33,31
1992,4,13,7
1993,37,42,93
1994,4,28,2
1995,1654,2081,3309
1996,19,39,126
1997,61,262,30
1998,30,143,112
1999,5,55,28
2000,46,8,25
2001,2,28,8
2002,1,61,11
2003,3,543,52
2004,4,2,5
2005,4,2,3
2006,11,10,33
2007,5,8,13
2008,1,5,17
2009,4,5,2
2010,1,2,4
2011,2,25,24
2012,4,2,1
2013,4,19,14
2014,11,4,5
2015,4,12,37
2016,7,54,13
2017,7,1931,19
2018,7,4,28
2019,1,7,10
2020,11,16,22
2021,2,4,18
2022,1,2,38
2023,4,2,5
2024,15,5,42
2025,8,4,28
2026,45,55,33
2027,1,2,4
2028,22,1,38
2029,11,2,7
2030,1,28,29
2031,1,4,13
2032,8,5,177
2033,7,2501,13
2034,13,14,5
2035,4,5,8
2036,28,10,1
2037,4,5,13
2038,1,4,5
2039,7,13,2
2040,30,285,459
2041,4,1,5
2042,1,13,45
2043,1,17,20
2044,2,24,25
2045,4,1,30
2046,8,33,13
2047,4,2,1
2048,5,13,28
2049,1,39,70
2050,13,7,14
2051,28,1,55
2052,1,61,46
2053,5,14,8
2054,33,47,45
2055,8,19,29
2056,1,17,31
2057,1,31,33
2058,28,8,5
2059,8,5,13
2060,22,46,1
2061,4,5,2
2062,5,28,54
2063,7,28,14
2064,14,32,2
2065,72,18,24
2066,2,4,18
2067,13,28,14
2068,8,5,4
2069,37,42,7
2070,2,4,1
2071,1,2,17
2072,30,1,31
2073,1821,1959,2138
2074,11,1,5
2075,2,7,13
2076,11,22,57
2077,24,23,36
2078,13,4,8
2079,57,4,16
2080,4,5,13
2081,8,37,11
2082,22,4,33
2083,2,3,4
2084,13,14,55
2085,1,28,54
2086,2271,3200,2677
2087,28,4,55
2088,2,8,18
2089,10,15,13
2090,61,5,458
2091,25,5,11
2092,9870,18,23
2093,2,5,46
2094,4,13,32
2095,2,4,25
2096,7,2,4
2097,2,4,37
2098,61,112,291
2099,8,13,14
2100,4,13,8
2101,7,54,2
2102,2,1,31
2103,5,19,32
2104,5,28,2
2105,8,11,13
2106,2773,4022,4813
2107,57,11,22
2108,31,16,2
2109,1,2,4
2110,2,1,18
2111,2,50,37
2112,28,14,2
2113,28,11,65
2114,235,46,313
2115,13,8,2
2116,14,55,8
2117,1,31,26
2118,7,19,14
2119,7,20,36
2120,61,112,143
2121,1,33,16
2122,4,8,13
2123,13,14,5
2124,2,8,28
2125,4,1,65
2126,30,1,4
2127,4,16,11
2128,31,47,61
2129,5,22,33
2130,7,1368,19
2131,11,22,33
2132,4,2,5
2133,24,25,23
2134,267,318,6
2135,2,14,16
2136,31,46,4
2137,46,11,30
2138,126,39,330
2139,2,18,24
2140,2,1,4
2141,13,14,8
2142,4,5,28
2143,7,13,70
2144,1,4,2
2145,48,58,45
2146,14,32,55
2147,143,31,47
2148,1463,1,39
2149,5,14,13
2150,2,39,192
2151,26,7,8
2152,30,112,313
2153,46,43,33
2154,1924,755,2109
2155,318,320,30
2156,4,1,28
2157,2,10,15
2158,13,14,2
2159,38,16,4
2160,46,11,1
2161,2,4,5
2162,4,2,5
2163,61,47,2
2164,2,131,125
2165,61,6,267
2166,16,17,5
2167,31,16,4
2168,4,1,5
2169,1,6,17
2170,14,2,7
2171,1,2,4
2172,2881,3654,3462
2173,46,47,11
2174,8,4,5
2175,11,22,57
2176,4,31,57
2177,2,12,22
2178,1,8,32
2179,1,16,4
2180,4,24,25
2181,22,38,2
2182,4,5,14
2183,28,55,232
2184,13,7,14
2185,4,11,8
2186,4,8,55
2187,30,4,57
2188,11,2,1
2189,16,31,2
2190,57,16,33
2191,8,55,58
2192,54,19,2
2193,4,5,2
2194,31,30,15
2195,14,28,55
2196,54,13,65
2197,2,14,5
2198,55,54,5
2199,1,6,143
2200,46,4,6
2201,7,14,243
2202,54,4,5
2203,61,30,437
2204,48,25,1
2205,4,31,46
2206,437,668,285
2207,4,16,18
2208,13,14,7
2209,14,28,4
2210,1,25,28
2211,12,69,6
2212,16,7,31
2213,988,1374,562
2214,22,4,16
2215,4,2,64
2216,2,4,5
2217,2,39,7
2218,4,11,46
2219,13,28,8
2220,5,32,24
2221,5,4,8
2222,4,2,5
2223,4,2,5
2224,28,7,113
2225,3,46,2
2226,2,18,25
2227,8,32,48
2228,7,10,29
2229,4,5,8
2230,4,2,11
2231,7,19,960
2232,5099,3547,3462
2233,28,55,1
2234,1,31,16
2235,4,19,37
2236,25,7,13
2237,1,33,31
2238,33,1,57
2239,5,86,7
2240,2,9,18
2241,39,1,232
2242,5,146,13
2243,4,42,1
2244,2,17,20
2245,8,29,55
2246,31,61,11
2247,1,5,16
2248,4,6,31
2249,262,112,235
2250,37,1,28
2251,31,28,14
2252,3200,2489,2470
2253,4,11,17
2254,13,14,8
2255,13,14,37
2256,4,11,236
2257,8,32,14
2258,5,8,28
2259,7,19,29
2260,8,28,1
2261,2,48,5
2262,4,1,2
2263,157,2,251
2264,13,5,14
2265,4,33,45
2266,267,438,31
2267,1,4,33
2268,4,14,28
2269,5,13,28
2270,8,13,14
2271,4,11,46
2272,13,14,7
2273,13,14,7
2274,1821,1959,2138
2275,31,42,11
2276,54,13,7
2277,5,8,1
2278,2,31,4
2279,4,5,1
2280,30,6,1
2281,176,305,168
2282,4,5,8
2283,4,5,8
2284,2,5,8
2285,18,13,33
2286,1,17,20
2287,267,262,235
2288,28,7,10
2289,2398,1150,336
2290,2,4,1
2291,4,5,8
2292,7,28,1
2293,1607,4349,7211
2294,4,17,31
2295,22,64,4
2296,28,33,32
2297,4,2,11
2298,13,14,65
2299,33,46,60
2300,14,42,15
2301,2,5,1
2302,14,4,129
2303,2,30,16
2304,4,2,5
2305,191,5923,167
2306,13,14,54
2307,4,5,50
2308,13,5,28
2309,54,65,2
2310,2,9,6338
2311,4,67,2
2312,4,5,2
2313,2,31,43
2314,4,13,14
2315,6,252,12
2316,2,18,24
2317,5,8,13
2318,65,14,28
2319,11,13,45
2320,17,43,20
2321,5,14,28
2322,7,19,13
2323,7,54,48
2324,72,19,48
2325,232,13,7
2326,108,18,24
2327,235,262,112
2328,1,2,4
2329,4,5,8
2330,61,30,267
2331,32,10,37
2332,46,57,16
2333,13,14,2
2334,4,1,54
2335,5,13,14
2336,31,313,16
2337,1,37,5
2338,2,4,18
2339,22,31,1
2340,11,61,115
2341,7,11,19
2342,5,29,8
2343,4,5,1
2344,2,18,24
2345,32,1,42
2346,46,2,22
2347,4,5,8
2348,7,2,13
2349,3,4,11
2350,5,28,22
2351,7,2,4
2352,2,18,23
2353,1,51,2
2354,7,41,37
2355,143,46,11
2356,1,4,11
2357,4,13,1
2358,141,3380,3507
2359,4,5,10
2360,4,5,8
2361,2,33,16
2362,4,5,11
2363,1,31,47
2364,28,55,131
2365,7,13,19
2366,4425,4867,5410
2367,19,54,48
2368,16,4,5
2369,5,28,48
2370,4,94,13
2371,4,8,11
2372,112,1,143
2373,28,32,55
2374,8,10,11
2375,13,5,8
2376,14,5,4
2377,25,4,1
2378,2,13,14
2379,20,26,7
2380,1,17,6
2381,14,7,4
2382,7512,7633,6762
2383,4,13,2
2384,2,22,46
2385,2,21,25
2386,235,112,318
2387,4,5,11
2388,1,4,2
2389,4,5,13
2390,1,17,20
2391,4,46,2
2392,20,12,2
2393,22,11,4
2394,21,5,3
2395,61,31,46
2396,4,5,8
2397,4,5,2
2398,31,1,15
2399,1,5,14
2400,1,3,2
2401,5,13,14
2402,8,4,13
2403,13,7,19
2404,1,4,17
2405,5,7,11
2406,7,14,32
2407,13,28,32
2408,6580,1,6163
2409,2981,1763,2261
2410,2,14,39
2411,61,143,46
2412,31,16,33
2413,1,17,51
2414,4,5,2
2415,32,10,29
2416,11,33,28
2417,31,320,16
2418,17,20,4
2419,32,7,43
2420,31,30,38
2421,5,40,15
2422,5,1,32
2423,6,4,30
2424,4,31,33
2425,4,5,22
2426,4,31,11
2427,3025,11,57
2428,15,31,2
2429,4,28,55
2430,5,4,28
2431,19,2,5
2432,4,13,1
2433,61,16,11
2434,231,47,1
2435,3,18,23
2436,4,5,11
2437,4,5,13
2438,2489,1924,1768
2439,1,4,17
2440,57,22,33
2441,2,4,7
2442,31,4,143
2443,146,267,235
2444,37,2,59
2445,4,13,28
2446,4,5,2
2447,3492,2811,2
2448,2547,2398,2746
2449,2,4,21
2450,13,7,19
2451,6073,1821,4789
2452,18,24,21
2453,7,2,13
2454,2,22,33
2455,14,55,113
2456,5,2,7
2457,3,5,7
2458,13,4,5
2459,18,13,7
2460,1,3,17
2461,13,8,28
2462,46,156,22
2463,2,7,13
2464,8694,9892,9747
2465,4,13,5
2466,5,28,48
2467,243,703,2
2468,8008,7512,7574
2469,2,4,37
2470,31,46,5
2471,5,55,7
2472,4,11,46
2473,305,556,237
2474,57,1,2
2475,1,5,14
2476,1,2,4
2477,2,1,7
2478,4,13,32
2479,6,1,17
2480,1,16,22
2481,3,46,4
2482,39,1374,37
2483,22,10,3
2484,235,30,437
2485,2547,2737,2398
2486,4,5,7
2487,2,8,7
2488,31,1,46
2489,30,235,195
2490,13,14,8
2491,5,13,14
2492,1,4,7
2493,15,10,13
2494,31,30,1
2495,4,46,5
2496,4,2,16
2497,8,14,2
2498,14,29,11
2499,143,30,262
2500,2,13,39
2501,4,14,28
2502,7,13,25
2503,1,17,5
2504,5,8,14
2505,14,65,1
2506,8,13,65
2507,14,48,54
2508,46,5,33
2509,51,153,20
2510,2,4,10
2511,33,47,8
2512,2264,1,3025
2513,1,17,28
2514,143,11,31
2515,2,8,13
2516,1,13,155
2517,1,18,21
2518,4,5,8
2519,4,59,1
2520,146,320,262
2521,8,28,32
2522,22,57,2
2523,2,1,7
2524,4,3,31
2525,32,15,45
2526,31,11,46
2527,23,2081,330
2528,5,8,15
2529,4,2,11
2530,5,4,55
2531,33,5,38
2532,25,28,22
2533,59,1,31
2534,1,17,5
2535,14,28,11
2536,4,16,2
2537,1,17,20
2538,11,60,1
2539,61,1,22
2540,55,4,48
2541,8,32,55
2542,13,14,8
2543,4,11,6
2544,31,100,45
2545,13,1,15
2546,2,5,25
2547,168,13,553
2548,54,14,48
2549,1,17,31
2550,1,2,25
2551,102,4,37
2552,4,8,5
2553,2,4,24
2554,5,8,55
2555,5,16,1
2556,61,30,6
2557,8,5,14
2558,4,1,5
2559,4,5,14
2560,262,235,267
2561,13,33,22
2562,30,146,678
2563,2,31,25
2564,27,1,17
2565,4,5,8
2566,235,112,318
2567,4,64,11
2568,1690,1654,39
2569,4,14,1
2570,4,5,8
2571,13,14,11
2572,4,1,22
2573,14,7,4
2574,1,22,11
2575,25,29,13
2576,11,13,28
2577,1,32,15
2578,61,31,267
2579,2,7,18
2580,3,2,4
2581,143,30,146
2582,4,5,2
2583,5,8,11
2584,11,4,33
2585,13,5,14
2586,4,11,10
2587,4,33,57
2588,13,4,28
2589,4,5,8
2590,7,19,70
2591,176,578,967
2592,3,20,12
2593,1343,2936,3654
2594,1,2,17
2595,22,64,46
2596,1,24,27
2597,33,38,2
2598,13,14,28
2599,4,48,58
2600,3111,126,276
2601,5,19,1
2602,9,7,123
2603,1,37,26
2604,145,281,343
2605,4,1,5
2606,19,39,2
2607,1,6,146
2608,318,47,17
2609,235,30,146
2610,2,5,22
2611,4,13,5
2612,25,1,3
2613,2,37,10
2614,11,22,32
2615,1966,2432,33
2616,2,4,5
2617,15,2,33
2618,7,2,4
2619,4,37,1
2620,7,28,8
2621,5,11,16
2622,14,5,2
2623,1,2,30
2624,1,5,8
2625,1,12,2
2626,10,32,16
2627,31,2,3
2628,13,28,32
2629,4,1,33
2630,7,1,19
2631,7981,7505,3497
2632,7,19,126
2633,4,7,32
2634,2,7,37
2635,5,8,57
2636,4,2,13
2637,16,38,42
2638,31,11,22
2639,1,13,29
2640,16,1,2
2641,4,2,8
2642,29,1,15
2643,2,57,38
2644,1,27,25
2645,13,8,14
2646,4,30,22
2647,4,5,2
2648,2,7,1
2649,2,15,42
2650,13,7,57
2651,143,267,31
2652,22,57,30
2653,26,4,9
2654,8,13,14
2655,11,4,67
2656,143,146,668
2657,13,8,14
2658,1,2,4
2659,11,26,33
2660,3,52,49
2661,26,1,9
2662,1,29,7
2663,1,15,37
2664,143,30,668
2665,31,11,4
2666,11,5,33
2667,31,46,2
2668,46,2,22
2669,31,2,30
2670,13,14,32
2671,2,13,4
2672,1,2,4
2673,1,46,11
2674,4,1,7
2675,4,67,57
2676,46,5,16
2677,5,31,33
2678,1,17,2
2679,22,16,33
2680,30,46,438
2681,13,5,8
2682,2,15,5
2683,4,57,22
2684,1,2,17
2685,4,2,5
2686,23,7,26
2687,4,5,8
2688,2937,39,7
2689,4,5,37
2690,31,3,2
2691,13,4,55
2692,7,609,4
2693,2,3,21
2694,1,17,20
2695,14,8,29
2696,115,33,4
2697,8,13,28
2698,1450,1340,1228
2699,5,28,8
2700,235,30,437
2701,5,1,11
2702,22,10,30
2703,22,4,26
2704,4,5,16
2705,32,55,11
2706,1,13,28
2707,4,33,16
2708,31,1,16
2709,28,13,4
2710,4,5,8
2711,2,18,25
2712,4,5,3
2713,11,33,22
2714,13,2,22
2715,4,30,5
2716,5,7,32
2717,2,12,20
2718,30,262,31
2719,1,2,11
2720,31,4,11
2721,4,11,5
2722,4,11,5
2723,2,1,4
2724,4,5,7
2725,45,22,100
2726,9,18,24
2727,37,7,36
2728,4,16,2
2729,3408,2105,3105
2730,31,1,4
2731,2393,3144,61
2732,32,1,29
2733,4,14,1
2734,703,818,1248
2735,3,52,49
2736,13,55,1
2737,13,37,15
2738,23,28,16
2739,112,30,146
2740,4,2,33
2741,30,146,313
2742,2,4,36
2743,4,9,1
2744,33,5,16
2745,16,4,13
2746,28,14,10
2747,7,19,1
2748,5030,5243,448
2749,20,4,37
2750,30,143,61
2751,13,4,14
2752,14,55,4
2753,8008,7512,7574
2754,5,13,8
2755,4,16,2
2756,4,28,32
2757,1,47,17
2758,31,16,61
2759,1,15,42
2760,4924,3029,2323
2761,14,28,8
2762,25,1,3
2763,4,16,11
2764,8,5,4
2765,2,3,4
2766,14,19,55
2767,4,2,1
2768,59,2,296
2769,13,14,65
2770,4259,3097,3025
2771,13,5,8
2772,13,14,28
2773,4,5,11
2774,2,24,21
2775,18,27,24
2776,4,5,13
2777,30,46,112
2778,25,4,1
2779,4,2,1
2780,2,4,31
2781,27,25,4
2782,1,17,20
2783,4,13,14
2784,36,6,37
2785,46,2,4
2786,11,31,28
2787,4,13,8
2788,13,4,14
2789,4,2,10
2790,30,11,146
2791,70,7,13
2792,18,54,23
2793,46,4,16
2794,5,11,16
2795,11,1,2
2796,19,4,54
2797,5,8,14
2798,2,5,31
2799,262,2639,267
2800,13,28,42
2801,30,4,11
2802,13,4,28
2803,2,129,113
2804,13,2,10
2805,4,2,8
2806,4,5,8
2807,5,16,10
2808,2012,336,3098
2809,5,13,8
2810,1,4,17
2811,4757,1267,6763
2812,393,252,506
2813,1,31,17
2814,11,4,46
2815,5042,7132,8579
2816,2,7,19
2817,3,1,814
2818,131,29,129
2819,4,1,11
2820,11,38,2
2821,32,36,33
2822,5,4,28
2823,4,5,11
2824,21,1,7
2825,891,450,2930
2826,16,11,47
2827,5,8,45
2828,13,14,7
2829,13,14,7
2830,5,28,33
2831,13,5,19
2832,2,54,14
2833,30,61,31
2834,126,54,276
2835,5,37,1
2836,5,4,13
2837,5,57,45
2838,4,2,14
2839,8,4,176
2840,61,267,143
2841,1,2,3
2842,2,18,23
2843,2,1,25
2844,4085,4,2657
2845,2,4,23
2846,4,5,14
2847,1,5,14
2848,2,47,18
2849,4,5,13
2850,4,46,16
2851,5,2,46
2852,865,5,703
2853,15,11,7
2854,5,32,15
2855,668,235,262
2856,18,12,4
2857,4,22,11
2858,4,28,2
2859,4,5,29
2860,4,1,5
2861,5,146,8
2862,57,15,1
2863,46,11,22
2864,4921,2,2126
2865,18,24,25
2866,2,18,1
2867,31,16,1
2868,2,54,5
2869,27,5,11
2870,25,8,31
2871,2,1,17
2872,4,29,42
2873,5,32,10
2874,4,5,13
2875,13,54,14
2876,4,231,111
2877,31,46,3
2878,31,30,4
2879,2,18,24
2880,11,31,4
2881,1478,2260,2039
2882,5,1,32
2883,13,7,54
2884,28,7,54
2885,7,50,28
2886,33,45,115
2887,126,70,3099
2888,5,2,32
2889,11,22,31
2890,1895,1572,766
2891,30,262,318
2892,13,4,8
2893,944,305,865
2894,30,267,320
2895,15,24,1
2896,61,30,1
2897,2,4,5
2898,61,30,6
2899,4,46,22
2900,4,2,33
2901,2,61,100
2902,4,23,14
2903,4,13,14
2904,7,4,13
2905,4,30,33
2906,1,2,17
2907,5,31,16
2908,5,32,55
2909,4,22,67
2910,2,7,24
2911,4,1,13
2912,4,26,5
2913,1,58,26
2914,1,7,4
2915,11,4,5
2916,13,4,14
2917,4,14,29
2918,31,4,47
2919,14,32,1
2920,2,5,1
2921,2,31,5
2922,4,14,8
2923,1,33,17
2924,24,21,25
2925,5,13,8
2926,393,752,1022
2927,2,33,31
2928,4,5,11
2929,27,1,7
2930,6,17,20
2931,1,17,20
2932,5,4,14
2933,33,2,22
2934,4,2,5
2935,14,4,5
2936,1,30,7996
2937,1,17,7
2938,2,37,7
2939,31,46,47
2940,11,57,33
2941,4,5,8
2942,31,46,4
2943,3,2,52
2944,1,705,915
2945,5,14,7
2946,11,4,16
2947,13,14,5
2948,7,19,13
2949,143,6,1
2950,22,30,11
2951,25,1,37
2952,5,1,11
2953,13,14,28
2954,11,22,57
2955,32,58,2
2956,1,4,47
2957,55,7,213
2958,1,2,4
2959,30,6,267
2960,5,28,29
2961,16,57,33
2962,7,2,19
2963,7,37,36
2964,4,2,1
2965,5,8,13
2966,2,24,18
2967,1,11,31
2968,2,3,17
2969,4,8,28
2970,4,16,1
2971,5,7,31
2972,13,7,54
2973,61,31,267
2974,4,1,11
2975,2,24,23
2976,2,4,7
2977,112,262,235
2978,2,5,8
2979,4,10,2
2980,7,4,13
2981,488,1360,441
2982,31,30,46
2983,25,1,37
2984,4,2,18
2985,5,8,1
2986,11,31,16
2987,31,16,61
2988,23,7,10
2989,313,437,146
2990,5,13,8
2991,54,55,18
2992,7,11,1
2993,4,1,2
2994,13,14,7
2995,1,17,20
2996,1,70,14
2997,12,2,20
2998,11,4,16
2999,4,5,16
3000,17,25,21
3001,4,46,11
3002,4,14,32
3003,5,11,2
3004,818,349,670
3005,4,2,8
3006,2,46,33
3007,61,31,235
3008,11,9,4
3009,1,17,2
3010,235,30,320
3011,2881,3654,3462
3012,5,13,10
3013,343,596,2245
3014,65,19,55
3015,28,16,32
3016,13,4,28
3017,28,55,7
3018,31,11,30
3019,30,11,61
3020,1,2,4
3021,2,4,5
3022,135,14,165
3023,28,5,32
3024,4867,5410,5871
3025,31,11,4
3026,22,57,4
3027,4,2,19
3028,72,19,488
3029,4,5,14
3030,23,7,19
3031,2,27,7
3032,1,2,30
3033,115,11,143
3034,143,146,16
3035,4,22,11
3036,1,61,2
3037,1,41,105
3038,13,1,28
3039,2596,2384,16
3040,4,5,10
3041,960,988,6601
3042,1,5,13
3043,176,305,578
3044,5,7,10
3045,31,1,46
3046,5,13,11
3047,2,18,24
3048,276,48,633
3049,8,4,13
3050,4,5,8
3051,1,7,17
3052,8,13,4
3053,4,2,11
3054,675,670,1261
3055,7,13,4
3056,14,5,28
3057,13,5,14
3058,1,17,20
3059,33,31,32
3060,14,4,28
3061,14,28,29
3062,61,1,112
3063,31,22,4
3064,4,38,11
3065,4,30,17
3066,25,1,17
3067,46,64,4
3068,31,46,11
3069,1,5,11
3070,1,17,20
3071,4,1,38
3072,46,11,17
3073,2,25,21
3074,2,15,10
3075,2,18,24
3076,8,5,4
3077,2,1,37
3078,143,267,320
3079,5,13,14
3080,2718,2881,3654
3081,7,2,19
3082,5,1,45
3083,146,31,4
3084,4,31,2
3085,29,8,339
3086,7,28,11
3087,4,5,8
3088,2773,4022,3829
3089,8,4,14
3090,23,20,12
3091,2452,3654,54
3092,16,1,143
3093,1768,2489,2452
3094,4,5,2
3095,1220,30,267
3096,4,2,42
3097,4,37,15
3098,5,1,31
3099,2,22,4
3100,8,32,11
3101,2,5,13
3102,46,11,4
3103,32,1,21
3104,2,42,8
3105,11,14,60
3106,4,14,2
3107,1,8,17
3108,25,1,17
3109,7,13,54
3110,13,1,58
3111,4,2,5
3112,11,5,16
3113,168,1,3804
3114,2,1,18
3115,28,14,1
3116,1,46,22
3117,2,7,5
3118,267,31,320
3119,31,4,11
3120,146,11,4
3121,112,57,11
3122,7,1,4
3123,8,57,10
3124,5,10,15
3125,14,5,19
3126,7,13,5
3127,2,5,8
3128,30,267,235
3129,72,7,2
3130,1157,680,932
3131,16,6,46
3132,13,14,8
3133,161,1,48
3134,7,2,13
3135,235,86,16
3136,4,28,27
3137,2,13,8
3138,5,4,28
3139,32,18,24
3140,4,11,2
3141,4,5,8
3142,12,4,5
3143,4,8,15
3144,2,4,13
3145,41,214,151
3146,30,31,16
3147,2,13,14
3148,8,28,14
3149,143,318,437
3150,59,2,1
3151,31,5,11
3152,1,31,2
3153,31,4,2
3154,1,61,17
3155,146,262,235
3156,11,2,5
3157,8,2,16
3158,3654,3547,3462
3159,1,4,17
3160,1,2,17
3161,25,28,9
3162,4,2,8
3163,4,2,5
3164,5,10,8
3165,5,55,32
3166,143,267,30
3167,8,4,32
3168,1,5,8
3169,2,18,24
3170,2,5,17
3171,5,8,4
