book_id,rec_1,rec_2,rec_3
2767,2244,3191,1029
2884,1505,5488,752
2904,1816,6814,9538
3191,2767,4522,2244
4522,3191,6527,2767
4961,9504,4200,9668
5475,1997,752,393
5660,3116,1302,1413
6468,3436,5333,3191
7228,318,359,4491
8663,6642,6720,5674
4112,5491,8870,3100
5367,9277,897,1191
5470,6509,2536,5982
6509,5470,2536,5982
8177,9739,8490,5575
8870,4112,7504,5491
9739,8177,5575,8490
2363,3726,81,4391
3567,3610,4390,3011
3610,3567,3011,4390
4302,3835,2371,7331
4431,1748,1107,2589
5427,3011,1111,3610
5751,3656,4009,1072
9513,1457,75,2793
1466,1158,1581,3091
1581,3410,1158,3091
4538,457,1467,258
6299,4842,3322,3686
6706,5368,1688,2848
7789,1757,901,150
504,1618,2940,3140
3815,6599,6609,537
4735,4272,8130,8048
5869,4594,6414,5640
6626,9815,7677,8338
6916,6278,270,2026
8773,8451,5234,1998
9691,5932,5335,9173
9815,7677,6626,8338
9932,6414,2667,6949
4015,592,6392,5009
4319,8163,1121,6634
6007,3929,1319,1121
9928,453,2085,4520
1445,369,4145,263
2108,3881,8738,3041
3284,2368,3787,5737
3548,800,3242,9968
5623,1252,7425,3528
8639,8936,9183,30
1351,1535,2381,2282
1401,406,1777,5496
1535,1351,2381,2282
1540,1971,2038,981
1971,1540,2038,981
2038,1971,1540,4007
7214,5290,4579,3340
7812,8141,6787,1999
470,190,143,61
2413,4017,4310,5093
2651,1313,5885,366
3680,3108,4127,4797
3773,1954,4304,2637
3876,4127,3680,4797
4017,4310,5093,2413
4127,3680,3876,3108
4192,4251,5928,3340
4310,4017,5093,5433
4367,619,580,4723
4544,3963,2939,6588
4797,5007,3680,4127
4873,4239,6033,983
5007,4797,5282,3680
5093,4310,4017,5433
5429,7336,7113,7589
5433,5093,7627,4310
5538,6418,6386,4026
5809,4197,765,1595
6386,6418,5538,4026
6418,6386,5538,4026
7455,2037,3952,1539
7469,6968,4885,4613
7641,7710,2128,396
7979,1524,1326,1539
9274,7627,5433,5093
2065,1017,940,9719
2899,3334,437,2005
5447,3746,5922,3315
6639,6384,3062,9878
7791,5133,7040,6068
8499,8671,1688,9094
1111,777,3011,5427
3217,1661,9970,1909
3656,5918,4009,1430
5703,2967,256,7001
6885,33,1487,273
1064,2026,961,270
5216,1171,3322,7418
6046,6011,956,4018
3283,8540,2340,4009
4287,7654,8552,5691
5691,7654,8552,8680
7399,777,9497,1111
7654,8552,8680,5691
8111,7345,1038,7350
8552,7654,8680,5691
8680,8552,7654,5691
9170,6579,7708,6806
9617,8552,8680,7654
1813,539,589,2183
1842,2433,1685,1149
2255,7227,2229,604
3475,5133,9820,7791
3604,1300,267,6547
3823,5680,5642,5834
3847,2856,9786,2872
3866,2418,30,318
4168,8421,3102,2251
4189,5798,3356,4171
5104,5053,4792,6367
5430,9206,3102,616
6328,9196,2853,2688
7259,3356,4949,8693
7508,1587,3450,3102
7918,4146,6544,5835
7972,4089,5741,5361
8091,8475,396,1587
8421,4168,3102,9613
8475,8091,1833,1185
8905,7572,8811,9639
9196,6328,5124,4568
3149,1692,1007,303
3223,2737,2746,3066
5051,2295,9280,1378
5269,6567,6966,2295
6567,5269,6966,1224
7965,9080,3479,7881
8570,3379,2709,7952
8025,5210,9078,5978
9566,8978,7254,5207
466,2655,19,3230
3573,3006,3884,5591
4352,7446,7394,3099
5474,1421,3195,2193
5591,5630,7603,3884
6405,1940,8904,7638
6668,3779,8281,2203
7012,7263,4175,5141
7026,5630,3884,7603
7394,7446,4352,5538
7446,7394,4352,6418
8944,8448,8413,7490
9393,6165,7603,2616
9398,9313,4266,4753
3710,6023,6941,6029
5252,6836,6023,9132
6210,6766,3887,5886
6218,6678,9343,960
9132,6029,7624,6941
9407,6264,5052,6333
2469,3359,3200,2489
2503,474,900,4120
3200,3359,3362,3000
3915,2693,4726,7814
5310,2898,6602,7349
8187,3529,276,2755
8454,2442,4823,3152
8601,619,4417,5529
9701,6085,9595,8670
2103,555,8149,7234
4551,9452,8529,1485
5885,4749,1313,7569
8212,9857,4221,1250
8276,782,6456,7562
8801,4238,7749,5948
8840,3505,2508,468
2479,788,5550,173
9185,7497,4497,482
1493,2523,4476,5152
1887,778,1454,1953
4560,8334,8837,6223
5188,5763,1288,3937
5225,5518,6147,2592
5592,7031,1494,1942
6196,2426,7784,8157
6223,7427,8837,8334
6693,975,2592,6147
7089,8837,8334,8864
7427,6223,8837,8334
7449,8305,5911,6844
7696,7481,5972,8620
8334,8837,7427,6223
8837,7427,6223,8334
8864,8837,7089,8334
9152,480,368,7655
1635,844,4690,1781
3596,8257,3922,4982
5621,9383,4042,9919
8669,9417,5590,6297
1331,5520,8619,787
2865,3520,8937,3203
3248,2540,5053,490
4253,4027,5263,3197
4749,5885,1313,6131
4958,5053,4792,6367
6645,6647,5143,7340
6919,7186,9550,8845
8523,1518,9766,498
8927,5053,6367,9315
9022,8420,1868,4633
648,447,345,53
1461,3594,6187,1631
2281,2000,146,304
6168,895,924,775
6617,4850,7727,3707
7865,1451,6379,3544
8184,836,9150,459
8306,5254,295,3489
9094,2248,8499,8836
9250,6170,2906,2173
9961,6283,3412,3141
3022,4273,646,531
6257,1877,5496,1859
6298,8819,4822,3172
1749,169,1109,152
1924,2501,2086,2489
2086,2501,1924,2677
2309,4976,611,155
4221,9857,1250,8212
6167,8245,2375,5678
7752,5302,8778,3010
8506,1431,2968,345
3207,1969,408,2357
7869,6157,7715,4270
847,1386,1567,1675
2350,437,1190,1874
3720,5376,7086,6751
4733,6225,3717,3552
7629,2482,7949,762
5404,6633,3676,7734
6752,2942,3264,6264
8127,1544,5700,8469
2055,3394,4636,2849
3443,3680,8216,3108
7561,2379,383,4137
7856,8828,3599,190
1636,1653,1889,1962
1771,3212,4870,2499
1889,1636,1653,1962
1962,1889,1636,1653
2126,3408,1636,1962
2614,1962,1889,1636
3408,2126,4997,1962
6396,6734,3244,2802
6734,6396,2959,4775
7786,3408,2126,4997
7857,6260,4305,4997
7978,9510,6627,9421
9421,9510,9585,6569
9510,9421,9585,7978
992,56,2021,52
2695,90,6938,234
2557,412,1721,8217
3059,1621,8313,3129
4936,6410,6469,5285
7182,8027,9134,4453
7257,3598,1392,5482
8217,1625,1697,3582
9262,6545,7182,7977
2994,7556,7652,8073
3236,8905,437,7572
5231,1794,46,414
2501,2086,1924,2658
2754,1607,2751,3280
3965,4025,3870,3198
5313,1176,768,4772
6148,7296,5829,5639
9521,3682,771,9721
800,3548,15,4043
5798,4189,1085,67
7408,7899,6092,3398
2433,1842,2883,2633
3766,4631,3204,2378
3888,831,443,615
4497,7497,4288,2507
5062,9805,9358,8883
7736,6020,8125,5594
7890,9186,4406,9171
9186,9171,7890,4406
2360,2216,2530,1433
2418,5461,6872,9444
2834,4906,10000,7569
3091,1158,1581,3410
5209,6507,3175,2009
5461,6872,2418,9444
5519,7634,4724,1688
5977,1538,7673,6381
7634,5519,4724,3861
7699,7751,7867,7678
7751,7678,7699,3567
7828,1538,6870,9977
8900,7414,6946,1306
8938,9771,2251,2551
9832,4247,7527,3380
9896,2675,445,697
2796,4122,482,318
3146,708,5132,1663
3373,437,1195,318
4122,2796,4499,267
4427,2633,2883,2433
4549,3634,31,692
4594,5869,5640,2080
5052,4062,1158,3772
5121,4636,5781,5758
5236,2204,235,437
6355,262,1028,1499
7193,4254,267,262
7425,1028,668,5623
8311,1028,267,3962
8350,6049,4972,5187
8881,7710,3257,2128
9437,2204,318,267
4467,285,993,124
5065,8985,9915,4636
6933,7958,7099,8596
5931,5915,961,2952
6353,5506,2487,2969
7365,9393,6165,3884
8193,678,262,668
3529,2755,5073,890
4147,5761,9878,6149
4734,4451,352,3599
6454,9977,6181,8439
7300,4006,9410,165
8605,7861,5275,3840
1545,444,2078,37
1621,1926,3129,4117
5242,231,318,1661
5456,2367,1255,5237
7593,3650,9630,5076
8791,8474,1153,2923
218,334,676,34
334,218,676,904
393,752,1022,1264
1000,1743,2587,393
1209,218,904,965
1637,6649,202,183
1891,1946,1945,1901
2294,4705,6722,327
2528,4957,5694,4402
2591,5912,5323,4210
3453,7222,2410,3781
3702,2850,1335,8507
4210,5323,5324,5912
4705,6722,2294,9937
4867,4425,5410,5370
5079,2179,8869,506
5338,4279,1095,5034
5880,6009,3444,9876
6266,1413,1523,2294
6296,2802,2954,3177
6861,5156,9976,8507
6952,3318,3626,685
6970,5912,7346,5323
7369,4403,334,676
7452,2567,1413,2377
7528,539,938,5300
7637,8022,4737,3935
7957,5156,9976,8507
8378,1452,5221,7020
8507,9976,3702,2850
9179,9937,2916,1170
9745,8342,7528,2483
9937,6550,3318,4705
9976,8507,3702,2850
319,309,153,607
1743,2587,1000,1668
1772,497,4242,2523
4183,6898,7838,95
9455,6190,8357,5907
928,1782,2558,3441
947,2008,393,1505
980,1653,1636,1889
1653,1636,1889,1962
2008,947,1505,752
2346,688,975,30
2533,4299,6423,842
2567,7452,2294,1413
2932,3238,928,535
2983,2533,842,393
3245,842,2533,2626
3332,5645,1782,1000
3437,7983,6874,8702
3770,9470,1668,842
4541,4256,7229,4934
5345,9259,2392,5755
5645,3332,2558,1728
6649,1637,9259,5345
6866,3579,8384,2777
7057,6848,5544,6671
7411,8222,2977,2640
8222,7411,2977,2640
8844,5034,1917,5345
9003,1050,2301,1745
9470,3770,1668,8265
1959,1821,2138,1694
3025,3515,4159,1694
4839,7610,7566,7959
7552,1021,7339,1060
1335,2850,3702,8507
2850,3702,1335,8507
5156,7957,8507,9976
7082,6738,165,135
7106,2466,5716,1492
7127,7986,8592,4440
7986,8592,7127,4440
8132,8750,7961,620
8592,7986,7127,4440
1488,579,798,3762
3056,5717,8324,2387
4392,4130,1936,6322
5097,5914,6383,8075
9639,5615,7572,8811
1098,821,2580,302
1377,2030,207,823
2138,2094,1959,1821
3391,3053,5618,2800
3407,2965,2406,2047
3458,6912,8711,2800
4159,3515,3025,1959
5348,3407,2965,2406
5501,5642,5834,9057
5656,6163,5309,6580
5740,7684,8848,9117
6132,4895,8763,7241
6267,8860,7631,4754
6912,8711,3458,3053
7025,7684,9430,9117
7549,7042,6910,6858
7684,9430,8848,9117
9117,8848,9430,7684
9430,8848,9405,7684
9493,8860,5818,6267
1150,3945,1534,2539
3333,5206,5929,8781
3963,4544,2939,6588
5573,6050,3136,1237
5929,8446,8781,5206
7331,9273,4302,3835
7471,7426,8781,8349
7644,3410,7586,6264
8349,8781,8446,7471
8781,8349,7471,8446
9731,7471,7426,8349
422,25,27,21
2206,1579,605,1007
3252,6063,846,809
4274,383,4391,2379
1085,1125,1793,1822
1358,2135,1617,2522
1617,1870,1600,2393
1793,1085,1125,1822
2245,2429,2522,2393
2522,3144,2429,2135
2641,2768,2525,1876
2755,3529,4768,1914
3069,1516,5529,619
3144,2522,2429,2135
5083,6338,7048,5481
5103,6140,6831,5467
5521,8101,5607,7724
6338,4696,5083,7809
6831,5103,6140,6962
6903,7809,6377,5481
6962,6831,5103,6140
7293,8150,6259,274
7809,6903,6377,5481
8418,9981,8972,8756
8541,7180,9981,8972
8730,8756,8972,9981
8756,9981,8972,7180
9463,5782,3754,3978
1125,1085,1793,1822
1240,446,9943,2397
2832,886,141,458
3072,2646,2196,4585
6030,1085,6867,1125
6169,3111,6798,9607
6232,1085,1125,1443
6786,4809,1443,2171
7889,8199,6069,3841
8101,5521,5607,7932
8976,4642,6323,9923
9758,3358,5782,3754
911,967,1423,1075
2644,2368,3284,4639
3205,2155,1208,1123
3688,4700,5337,4627
3806,4085,5775,5195
4387,5507,6539,4124
4527,1978,1068,179
4713,5558,5936,4387
4827,1427,1403,1770
5195,5304,5775,4085
5667,1386,1675,4639
6319,7354,6914,8068
6914,8068,9026,7354
7123,9180,7354,8068
8068,9890,7354,6914
8435,1961,453,7586
8731,4265,3284,2368
2109,2452,1343,2936
2452,2658,2109,2936
2513,1248,2155,2352
2658,2452,2936,2501
2936,2658,2452,2109
3359,3200,3362,3000
3362,3359,3000,3200
3858,3362,3359,2936
5439,5298,1042,1727
5999,4657,3857,6869
3076,2810,3131,1970
5737,3284,4265,2368
1189,9347,6570,1085
1418,1463,1931,2198
1463,1931,1418,2198
1507,1750,680,2505
1638,1536,1989,1759
1686,5232,2811,1931
1693,2198,1931,1418
1759,1989,2219,1638
1931,2198,1463,1418
1989,2219,1759,1638
2198,1931,1693,3530
2219,2399,1989,1759
2399,2458,2219,1989
2458,2399,2645,2219
2461,2458,2645,2399
2645,2458,2399,2461
2811,3530,3492,3096
3096,3530,3492,3938
3492,3530,3096,3938
3530,3492,3938,3096
3938,3530,3492,3096
4249,3503,3211,4141
4530,2645,2399,2458
4536,8855,8454,2166
4553,5160,4799,6330
4799,5160,4553,6472
5160,4799,4553,6472
5203,6472,6330,5160
5232,3938,3492,3530
5469,8832,5134,9965
6330,6472,5203,5160
6472,6330,5203,5160
7056,3989,7030,6744
7353,6417,5540,7074
8832,5469,5134,7092
9157,6472,6330,4553
9195,7170,6973,6551
9438,1634,923,2120
9539,6691,9684,2458
9684,6691,9539,2645
792,1108,1120,1910
904,1134,218,334
1354,2158,1320,1717
1695,1650,1120,1910
2594,1564,1592,660
3397,1659,9225,572
6063,3252,846,6664
6502,1367,4273,826
2678,2143,7299,2526
2887,3330,2930,2807
4228,6611,4881,6606
4881,6606,7027,5879
5752,7027,5879,4881
5879,7027,7014,6606
6606,5879,7027,6611
6611,6606,5879,4228
6725,9562,9556,980
7014,7027,5879,6606
7027,7014,5879,6606
7270,4521,4855,7521
7299,2526,9126,2678
8243,9213,8074,7660
9126,9660,7299,2526
9238,9126,6976,7299
9290,568,532,2504
2581,952,1436,1063
2607,1902,1733,1407
4600,3766,5790,5534
4732,3891,3034,5918
6023,6941,9132,7624
7388,3891,5918,9416
7615,4932,4391,1978
8562,8897,9366,6035
8683,4724,4838,5587
8765,5534,5790,6360
9440,7544,6439,5743
9828,5914,8340,5097
3313,417,258,16
7077,6871,7390,318
8632,437,143,318
3542,9375,5796,2327
4704,8692,6808,5024
6227,2232,1152,1028
7178,437,396,318
1434,478,293,1953
1925,1218,4342,5673
2272,98,140,507
2879,2039,3232,1603
3175,2009,1709,5209
3606,6110,8877,6631
4342,5673,5480,7534
4754,5006,3258,3605
4789,5507,3803,4713
5480,4342,5673,7534
5673,4342,5480,7534
6631,3606,6110,4389
6994,6942,5818,5006
7534,4342,5673,5480
1132,1829,731,1292
2365,3169,3037,2199
2523,1493,3242,1772
2789,6908,3925,9333
4535,4242,5069,1772
4642,6323,4524,5188
6139,3410,3465,3971
7357,4898,3143,3410
8631,3779,2789,6908
9852,9333,6908,2789
4417,1371,9878,3062
4768,897,2755,5073
5334,5995,5005,5008
4824,4706,1040,1577
6714,1326,2788,610
8815,3342,1571,1624
9123,5009,4284,2177
9405,9430,8848,7684
1880,2416,2654,2808
2416,2654,1880,2808
2817,2491,2045,1262
3500,3393,2808,2654
3584,7436,8806,9979
6380,7030,7747,7578
6440,8766,9675,8049
8049,9675,6188,8766
9675,8049,6188,8766
9749,8766,9675,8049
2144,274,989,3857
5812,1506,2521,1663
7242,2292,1180,3093
3088,5907,1477,3715
3715,590,3088,6190
3763,3676,2053,5404
4688,9721,4749,1313
5070,9379,4940,550
6024,8690,7988,9205
6190,9455,3715,2846
6633,5404,9623,3676
7988,6024,8690,9205
8845,6919,7186,9550
9995,3755,4504,194
6961,3843,9310,8784
9878,4417,1371,6060
9939,8736,1415,6463
966,3240,123,86
2168,2490,1717,4333
2370,402,1907,1354
2854,1758,3878,1458
4003,5717,5596,1907
4719,2397,3292,5396
5717,4003,1158,3056
6662,6430,4333,7620
8357,5907,3088,9455
8366,6454,9977,6181
8558,7212,4003,2361
8726,9778,7212,2361
1292,1132,2093,1829
3973,7290,7734,129
5452,2495,7188,5552
8347,5138,7917,2115
8549,1188,2318,4762
8721,7738,5180,2174
9726,7537,8580,2739
1904,1572,2937,2353
2805,3368,6730,4097
6527,4522,3191,2767
6702,8620,391,627
8271,1474,1816,7573
9367,6366,5787,7543
4583,3416,1677,1296
5569,3037,3169,2993
6037,3227,7480,5529
6997,3609,1224,4477
8735,9722,6322,4130
3952,2037,1539,1076
3971,3003,3465,6139
7049,1539,2037,1688
7133,2003,437,1874
7199,6905,5663,6241
7599,1011,291,396
2349,1006,1408,6893
2414,680,4411,2220
3071,3572,687,5081
3171,4633,6321,526
3361,4397,2220,4823
4633,6321,3171,7924
4823,2442,2220,3361
5664,2790,870,1333
6321,4633,7924,3171
7031,5592,4414,4155
7873,8034,3810,4059
8174,4811,2790,3572
9700,6922,4823,5424
3790,4188,241,2068
3990,3832,3608,3874
4035,5745,2753,4389
4389,2753,5745,4035
4756,6200,4353,3620
4820,4989,2701,8269
4888,4052,3375,2740
4924,5423,3620,6306
4989,4820,2701,8269
5745,2753,4035,4389
5845,6902,412,6995
6182,7410,8728,7785
7686,7587,8865,1330
7785,8728,7410,6182
8201,5745,4389,4035
8848,9430,9117,7684
2763,4537,9281,4149
3734,2108,3939,3320
4244,6119,456,2257
9576,8999,462,3310
946,376,259,91
1008,1716,2599,340
1118,525,280,7013
1716,2599,1008,4002
1817,5010,5201,5764
2270,2054,1718,4977
2447,2120,3420,2017
2599,1716,4002,1008
2683,3914,1854,5222
3220,3275,4911,4603
3420,2447,2120,2017
3914,2683,5222,1854
4002,2599,1716,1008
4911,3220,3275,9327
5222,3914,5927,2683
5927,7033,5222,3914
6069,2827,9628,3533
6722,4705,2294,1002
7033,5927,5222,3914
7830,8026,8264,6589
752,1022,393,1264
866,731,1132,1829
1022,752,1264,393
1264,1022,752,2167
1848,5559,6254,7164
2258,3996,4486,5249
3043,1563,9335,1736
4486,3996,7069,5249
5921,1736,6753,1730
6592,1132,3684,731
6650,8495,7113,7589
7765,5843,5186,8705
9312,8237,6854,7243
3432,931,1046,1044
5942,8405,801,6406
6648,4822,1492,2960
7746,9374,6543,3222
8417,4096,8655,4803
9374,7746,6543,3222
2569,8406,633,3833
2922,6890,9783,3827
4276,5337,4627,4700
4627,5337,5920,4276
4703,7122,4276,6686
5337,4627,5920,4276
5564,8067,7822,7162
5920,5337,4627,6686
5973,5128,5238,7800
6465,1491,4995,609
7021,7092,3684,4859
7092,7021,3684,6256
7122,7243,4703,6686
7162,7822,5564,8067
7822,7162,5564,8067
8067,5564,5261,7822
9630,8975,5076,3338
2250,2321,1449,1460
6828,5347,4683,3524
7018,8369,2001,3736
9104,5577,6130,6280
3317,3325,429,894
3642,1073,4503,2952
5735,3771,9609,9525
5951,5672,6797,4806
8788,1703,1500,8114
2954,3019,8995,7934
5175,9270,7934,8995
6371,5179,7568,8988
7282,9711,9408,3578
9270,7934,8995,2289
9408,9711,7282,8087
9711,9408,7282,8087
2020,913,2459,3046
4758,7429,3720,5376
2181,1478,1775,1603
3557,6595,7317,3836
5265,5303,3363,3274
5802,7909,6483,7234
9038,4391,4274,3811
9045,3279,4177,3936
9070,3767,8427,2603
9436,5119,7779,6400
9803,9045,6498,6556
3694,4643,4346,9932
3992,7304,8510,7514
4612,2961,369,7943
5270,9524,9142,5472
5453,6609,920,3815
5640,2060,2080,2036
6643,4975,7174,5913
7229,5036,4541,4407
1578,1922,2657,3513
1922,1578,2735,2657
2657,3513,1922,2735
2938,3016,1711,2165
3513,4678,2657,3924
4513,5220,6566,9267
5949,9360,8829,9147
7080,8068,7354,9026
7454,9267,5220,6566
8275,9103,4190,4608
8371,9147,9360,8829
8829,9360,9147,9923
9147,9360,9923,8829
9360,9147,8829,9923
9432,6882,55,9576
1897,3831,221,132
4697,5058,4392,4130
830,5887,363,1004
1720,3655,2161,1004
2769,421,1874,1190
3164,3502,1558,1047
4254,7193,6958,262
5087,143,1874,318
5614,3401,3993,6137
5944,610,1326,1874
6381,1688,2037,1538
8282,3334,6381,2037
3419,1691,4597,6337
9834,2295,7917,1378
845,2896,4457,3471
4019,2143,8650,9956
5384,753,2129,1077
5980,7521,2143,8650
6065,2503,5784,8375
6738,165,135,7082
7336,5429,7589,9848
7521,5980,2143,8650
8294,9538,3013,6152
2430,5044,5499,6534
3001,4801,3839,5547
4487,5068,819,546
4801,5547,5749,8240
5044,5499,6534,2430
5533,4156,1779,980
5721,4901,5814,9140
6048,6725,1779,1962
7037,6385,2365,2468
9140,7596,5721,7818
9556,9562,6725,980
2481,8416,1420,663
6946,7414,2251,8900
3363,5303,5265,3274
5073,4768,1019,3529
6219,6781,8553,3789
1499,1028,979,267
4499,4122,267,318
5738,5368,267,1688
8036,4499,318,2003
3410,1581,7586,3091
4395,6825,8823,1303
4774,2023,9212,2716
8666,7375,7205,1449
511,1091,2031,2150
2519,4095,3455,1260
3112,7007,6294,6237
3623,4626,7938,8644
4022,2981,3829,2277
4382,5557,9040,6159
4490,4892,3829,5692
4659,2974,2687,2282
4892,3829,4022,4490
4986,5642,4813,3162
5164,4923,6694,9040
5314,6237,5834,3163
5557,4382,5891,8070
5642,4986,4813,5966
5680,3823,5834,9057
5692,6486,6638,4490
5834,6237,5314,7938
5891,6638,6159,5692
6059,3829,4022,4892
6159,5891,6638,9040
6237,5314,5834,7938
6294,7007,8644,9154
6638,5891,5692,6486
6728,4813,3455,4095
7007,6294,8644,3112
7184,7719,8070,7938
7719,7184,8070,5557
7938,5834,6237,8070
8070,9314,7938,9040
8377,2016,6295,6520
8644,6294,9154,7007
9040,9314,8070,5164
9154,8644,6294,7007
5303,3363,5265,3047
9156,9753,7335,8478
462,580,3310,406
3986,7540,3761,7779
4723,5053,6367,9315
6879,6559,4956,3518
8303,8940,5280,1141
8333,2650,2246,2349
9324,3327,2653,2137
9716,3564,3761,7779
1778,9690,3734,2108
2069,4218,5445,1735
2075,5517,6121,2069
2278,7295,7558,3452
2340,4009,5355,2546
5120,3586,8160,398
5355,4009,2546,4322
5923,3396,7906,3395
6121,5517,2075,6109
9251,8090,3640,2595
517,1906,3263,3943
519,781,187,1398
781,519,1398,187
927,1852,1604,2072
970,2118,3249,862
1059,5541,6164,7304
1604,2072,1852,927
1754,1619,4038,3095
2225,5605,1090,215
4069,8910,2642,1175
4282,2011,1645,8874
4357,7393,2392,981
4844,561,117,793
6733,8637,9924,1398
8197,1398,781,519
9546,9938,4216,1153
9938,9546,4216,5412
2203,989,3779,2223
2329,1157,2220,5424
3026,4397,3361,2327
4205,4943,7639,7327
4905,6439,7544,9454
5876,5144,5655,2666
6076,8194,9334,9498
8194,9334,9498,6076
8281,9764,6668,3779
8513,2310,8934,2318
9334,8194,9498,6076
9498,9334,8194,6076
1157,247,315,680
1661,3217,231,333
2973,2478,3465,4062
3058,4616,5799,6344
3190,3214,3786,2515
3240,966,1150,227
3671,1826,5162,3851
4547,3209,4631,6137
4912,4846,3741,5129
6360,3766,3204,2378
7645,1150,3945,3240
6060,3062,1371,4417
6840,2653,338,3518
8416,2481,2903,2720
9550,7186,6919,8845
2950,3033,181,975
8582,3952,3334,2003
3755,9995,8440,213
5948,7749,5808,4238
7784,2514,2426,532
2685,2919,3365,2929
2919,3365,2685,2402
3270,141,1527,385
3726,2363,4391,6230
4489,3599,7912,61
5938,2173,352,1044
6748,1579,2206,1007
7980,5233,9792,1943
8658,993,318,678
9809,920,5955,2080
3625,3485,6202,1294
6220,6620,5537,8375
7507,5761,8544,4356
8915,8375,3625,6202
2036,2060,5640,2080
2494,2011,4282,8874
5149,2979,1576,9559
6130,9104,1247,3857
6170,352,1046,9250
1546,2160,859,1429
2812,5029,6122,8203
5029,6122,8203,8054
6122,8203,5029,8054
6138,2988,3274,681
8054,8203,6122,5029
8203,6122,8054,5029
9650,901,916,1011
1257,1818,2287,2275
1946,1945,1891,1901
2105,3105,2971,2998
2762,4479,6950,8402
2802,4775,3244,3497
2803,4897,5791,6774
2971,2998,3105,3463
2998,2971,3105,3463
3105,2971,2998,3463
3463,2998,2971,3105
3522,4340,3875,5744
3860,4396,4985,1869
4611,5899,7301,6162
4710,7164,6254,5559
4910,5375,4611,6162
4921,6118,3463,2998
5375,2238,4611,3909
6067,7159,6313,5862
6136,1997,5875,393
6254,5559,7164,1848
6292,8645,9415,7230
6812,9996,3105,3463
6874,7983,9593,8702
7618,9597,2971,3105
7939,8595,7101,6118
7983,9593,6874,8702
8005,4718,9953,7939
8125,7736,6020,5594
8267,8702,9593,9015
8408,9015,8267,8702
8595,7939,7101,9712
8702,9593,8267,7983
9015,8408,8267,8702
9346,6313,5862,5646
9364,6540,6020,7736
9464,5631,9346,6067
9729,6271,4611,8718
9918,9155,8945,6344
1829,1132,731,1247
7616,3351,6822,972
187,519,781,1398
1696,3176,2662,3336
2970,5299,5836,5639
4452,5639,5836,6148
4630,5836,5639,5299
5639,4452,5836,5299
5836,5639,5299,7296
6112,3242,5833,1656
8789,5155,6351,1460
4976,2309,611,155
5455,6755,388,3886
6755,5455,388,2475
9723,2900,8594,2312
3877,2704,1072,1268
5687,2663,459,7896
5916,3209,9565,6137
6971,9537,2459,7518
8537,4722,8659,8329
3723,3498,5320,1669
5020,4094,1369,4214
6875,7677,5657,3046
5634,3683,3782,758
5840,4271,2209,2484
5928,4251,4192,3340
9923,9147,9360,8829
7592,2921,3381,178
2031,3108,2745,3680
2074,2150,2745,3108
2150,2074,2351,2745
2202,6402,7546,8795
2296,3108,2031,3876
2351,2150,3108,2745
2745,3108,2074,2351
3108,2745,3680,2074
6391,8795,7546,6402
6402,7546,8795,6391
7546,8795,6402,6391
8090,3003,2595,9251
8216,3108,3876,3680
8795,7546,6402,6391
1884,9252,122,6661
2907,4261,7858,3922
3574,1417,1430,4322
7881,9080,3479,5543
8238,6884,765,7239
8675,1068,2010,4527
9080,7881,5543,7965
4321,9287,1982,141
8277,414,737,1316
2822,6192,5715,7825
4722,8659,2063,261
6390,1168,1099,6166
7569,5885,6131,10000
9721,4688,4749,5885
10000,2834,7569,7245
6042,6335,9302,8470
7382,320,1990,993
3759,1619,3095,3030
7557,190,3751,5603
3448,797,2473,4151
4151,3331,797,7548
4721,9518,2681,797
7548,7947,3392,4151
7947,7548,3392,7852
8120,2957,3689,8859
9518,4721,2681,3331
9751,3392,3951,6978
2890,6277,7180,8541
3804,2862,1719,5195
3918,3614,4289,4542
4062,5052,1158,6264
4134,9047,6619,9987
4289,4542,3918,4632
4542,4632,4289,4548
4548,4632,5030,4542
4632,4542,4548,5030
5030,5243,4632,4548
5201,5764,5010,5443
5243,5030,4632,4548
5443,6589,8026,5201
5764,5201,7351,5010
5936,5507,6539,4387
6589,8026,5443,7830
6619,9047,4134,9987
6823,5243,8465,5030
7351,5764,7830,5010
7509,8131,9655,8026
8026,7830,6589,5443
8824,8853,7787,9388
8853,8824,7787,9388
9047,6619,4134,9987
9468,8853,8133,9935
9655,8264,8026,8131
1602,1630,1450,1690
7480,5537,6620,6220
5496,1859,1401,6257
7138,4368,4146,6544
8823,6894,4252,7419
1241,2248,3667,144
2788,1326,610,7612
3667,2248,1241,1092
4488,2978,4745,1200
4745,2118,970,3249
4803,4953,2166,2139
5485,6507,5209,7223
5963,6346,8251,8354
6085,9701,9595,8670
6764,1115,617,9788
7237,4864,3239,2904
7581,1188,1415,680
9595,9701,6085,8670
5071,9846,9435,3094
5311,6097,8192,1258
5701,8028,1815,6785
6331,4173,4075,8159
8159,4075,9956,4019
4337,5220,5095,7454
8623,2226,4661,6857
1674,2682,3483,6614
1731,1356,2606,5217
2606,1731,1356,5217
2682,3483,1674,6614
3483,2682,1674,6614
3996,5249,4486,7069
5249,3996,7069,8376
5520,1331,9495,8374
6887,7817,3960,4783
7551,1528,4571,3174
8128,2632,3489,5341
8497,2958,5202,1315
9225,1659,3397,6229
9320,3954,7269,1015
9515,7248,4334,9098
9780,3820,9298,5747
9863,5141,4175,1191
5587,3861,4838,1300
9054,697,1030,924
2982,3139,2177,9884
3899,6005,5800,7519
