book_id,genre
972,Clásicos
972,Aventura
972,Ciencia ficción
973,Autoayuda
973,Memorias
974,Ciencia ficción
975,No ficción
975,Historia
976,Infantil
976,Música
977,Clásicos
977,Poesía
978,Fantasía
978,Romántica
979,Ficción
979,Misterio
980,Fantasía
981,Fantasía
981,Juvenil
982,Ficción histórica
982,Misterio
983,Ensayo
983,Memorias
984,Clásicos
984,Poesía
985,No ficción
985,Negocios
986,Terror
987,Fantasía
987,Juvenil
988,Fantasía
989,Thriller
990,Negocios
991,Romántica
992,Fantasía
992,Romántica
992,Juvenil
993,Ficción
1018,Fantasía
994,Memorias
995,Misterio
995,Juvenil
996,Misterio
997,Clásicos
997,Aventura
998,Infantil
999,Infantil
1000,Fantasía
1000,Juvenil
1001,Ficción
1002,Ciencia ficción
1002,Juvenil
1004,Romántica
1004,Juvenil
1005,Ficción
1006,Biografía
1006,Memorias
1007,Memorias
1008,Ciencia ficción
1008,Juvenil
1009,Ficción
1010,Cómic y novela gráfica
1011,Ficción histórica
1012,Misterio
1012,Ficción
1013,Cocina
1014,Ciencia ficción
1015,Clásicos
1015,Ficción
1016,Thriller
1016,Misterio
1019,Ciencia ficción
1020,Infantil
1020,Fantasía
1021,No ficción
1021,Ensayo
1022,Fantasía
1022,Juvenil
1023,Fantasía
1024,Misterio
1024,Ficción histórica
1025,Religión y espiritualidad
1025,Memorias
1026,Ficción histórica
1026,Romántica
1027,Fantasía
1027,Juvenil
1028,Ficción
1029,Cómic y novela gráfica
1029,Ciencia ficción
1030,Ficción
1030,Deportes
1031,Memorias
1032,Fantasía
1032,Juvenil
1033,Infantil
1033,Aventura
1034,Fantasía
1035,Biografía
1035,Ciencia
1036,Romántica
1037,Thriller
1038,Ficción histórica
1038,Juvenil
1039,Terror
1039,Ficción
1040,Ensayo
1132,Terror
1041,Clásicos
1041,Ficción
1042,Misterio
1042,Ciencia ficción
1043,Infantil
1044,Memorias
1045,Ciencia ficción
1045,Juvenil
1046,No ficción
1046,Ensayo
1048,No ficción
1049,Fantasía
1050,Ciencia ficción
1050,Juvenil
1051,Ficción histórica
1052,Ficción
1053,Fantasía
1053,Terror
1054,Ciencia ficción
1054,Juvenil
1055,Ficción
1056,Terror
1056,No ficción
1057,Thriller
1058,Misterio
1058,Clásicos
1059,Ciencia ficción
1059,Juvenil
1060,No ficción
1060,Ensayo
1061,Ficción histórica
1061,Juvenil
1062,Romántica
1062,Juvenil
1063,Romántica
1064,Clásicos
1064,Misterio
1065,Misterio
1065,Thriller
1066,Romántica
1066,Juvenil
1067,Misterio
1067,Ficción
1068,Memorias
1068,Biografía
1069,Ensayo
1069,No ficción
1070,Fantasía
1070,Romántica
1071,Fantasía
1072,Romántica
1072,Ficción
1073,Clásicos
1073,Ficción
1074,Ciencia ficción
1075,Terror
1075,Thriller
1076,Ficción
1077,Cómic y novela gráfica
1077,Fantasía
1078,Autoayuda
1078,Negocios
1079,Ficción
1079,Religión y espiritualidad
1080,Romántica
1080,Juvenil
1081,Ficción histórica
1082,Ficción
1083,Memorias
1083,No ficción
1084,Clásicos
1084,Ficción
1085,Ficción
1086,Fantasía
1086,Misterio
1087,Ficción
1087,Juvenil
1088,Clásicos
1088,Ficción
1089,Fantasía
1090,Terror
1090,Ficción
1091,Misterio
1091,Thriller
1092,Thriller
1092,Ficción
1093,Fantasía
1093,Juvenil
1094,Clásicos
1094,Ficción
1095,Ciencia ficción
1095,Juvenil
1096,Ensayo
1096,No ficción
1097,Memorias
1097,Religión y espiritualidad
1098,Romántica
1099,Religión y espiritualidad
1099,Clásicos
1100,Ficción
1101,Ficción
1101,Thriller
1102,Memorias
1103,Romántica
1103,Ficción
1104,Romántica
1105,Ciencia ficción
1106,Religión y espiritualidad
1106,Ficción
1107,Ficción
1108,Infantil
1108,Clásicos
1133,Ficción histórica
1109,No ficción
1110,Romántica
1111,Romántica
1111,Ficción
1112,Clásicos
1112,Juvenil
1113,Clásicos
1113,Ensayo
1114,Clásicos
1114,Ficción
1115,Memorias
1116,Fantasía
1117,Ciencia ficción
1117,Aventura
1118,Ciencia ficción
1118,Juvenil
1119,Fantasía
1120,Clásicos
1120,Infantil
1121,Ficción
1121,Ficción histórica
1122,Fantasía
1122,Juvenil
1122,Romántica
1123,Terror
1124,Ficción
1124,Terror
1125,Ficción
1125,Romántica
1126,Cómic y novela gráfica
1126,Fantasía
1126,Juvenil
1127,Fantasía
1128,Ciencia ficción
1128,Fantasía
1129,No ficción
1129,Historia
1130,Romántica
1131,Ficción
1134,Romántica
1135,Clásicos
1135,Ficción
1136,Ficción
1137,Fantasía
1137,Juvenil
1137,Aventura
1138,Thriller
1139,Terror
1139,Ciencia ficción
1140,Fantasía
1140,Juvenil
1141,Autoayuda
1141,Arte
1142,Ciencia ficción
1142,Thriller
1143,Romántica
1144,Ficción
1145,Ficción
1146,No ficción
1146,Arte
1147,Fantasía
1147,Juvenil
1147,Romántica
1148,No ficción
1148,Psicología
1149,Ficción
1150,Thriller
1151,Misterio
1152,Ficción
1153,Ficción
1153,Fantasía
1154,Deportes
1154,No ficción
1155,Fantasía
1155,Juvenil
1156,No ficción
1226,Misterio
1157,Negocios
1158,Ficción histórica
1159,Ficción histórica
1160,Misterio
1160,Clásicos
1161,Clásicos
1161,Ficción
1162,No ficción
1163,Infantil
1163,Aventura
1164,Ficción
1164,Fantasía
1165,Romántica
1165,Juvenil
1166,Infantil
1166,Ficción
1167,Clásicos
1167,Poesía
1168,Autoayuda
1169,Ciencia ficción
1169,Juvenil
1169,Romántica
1170,Ciencia ficción
1170,Juvenil
1170,Romántica
1171,Ficción histórica
1172,Fantasía
1172,Juvenil
1172,Aventura
1173,Thriller
1173,Misterio
1174,Ficción
1175,Fantasía
1175,Juvenil
1176,Thriller
1176,Misterio
1177,Ciencia ficción
1177,Romántica
1178,Clásicos
1178,Aventura
1179,Ciencia ficción
1180,Ficción
1180,Ficción histórica
1181,Misterio
1182,Misterio
1182,Terror
1183,Cómic y novela gráfica
1183,Ciencia ficción
1184,Clásicos
1184,Ficción
1185,Ficción histórica
1186,Clásicos
1186,Ficción
1187,Ficción
1188,Negocios
1188,Autoayuda
1189,Autoayuda
1190,Ficción histórica
1191,Ciencia ficción
1192,Ficción histórica
1192,Juvenil
1193,Infantil
1193,Ficción
1194,Infantil
1194,Ficción
1195,Ficción
1196,Ciencia ficción
1196,Juvenil
1197,Ciencia ficción
1197,Juvenil
1198,Ficción
1199,Cómic y novela gráfica
1199,Ciencia ficción
1200,Fantasía
1201,Fantasía
1201,Romántica
1202,Ficción
1203,Juvenil
1203,Ficción
1204,Clásicos
1204,Ciencia ficción
1205,Ficción
1205,Ciencia ficción
1206,Ficción
1206,Romántica
1207,Clásicos
1207,Aventura
1209,Romántica
1210,Clásicos
1210,Juvenil
1211,Infantil
1212,Ficción
1213,Ciencia ficción
1214,Clásicos
1214,Ficción
1215,Juvenil
1215,Ficción
1216,Ficción histórica
1217,Terror
1217,Fantasía
1218,Thriller
1218,Religión y espiritualidad
1219,Romántica
1219,Juvenil
1220,Ficción
1221,Ficción
1222,Infantil
1222,Aventura
1223,Ciencia ficción
1224,Ciencia
1225,Infantil
1225,Aventura
1227,Fantasía
1227,Juvenil
1228,Fantasía
1229,Infantil
1230,Fantasía
1231,Ficción histórica
1231,Romántica
1232,Misterio
1233,Infantil
1233,Aventura
1234,Psicología
1234,No ficción
1235,Ciencia
1236,Terror
1237,Ficción
1238,Ficción
1238,Biografía
1239,Clásicos
1239,Ficción
1240,Misterio
1240,Clásicos
1241,Historia
1241,No ficción
1242,Ficción
1243,Fantasía
1243,Juvenil
1244,Juvenil
1244,Ficción
1245,Thriller
1246,Fantasía
1247,Terror
1248,Fantasía
1248,Terror
1249,Fantasía
1250,Clásicos
1250,Ficción
1251,Fantasía
1251,Juvenil
1252,No ficción
1253,Infantil
1253,Fantasía
1254,Fantasía
1255,Ficción
1256,Ficción histórica
1257,Fantasía
1257,Romántica
1258,Infantil
1259,Fantasía
1259,Juvenil
1260,Thriller
1261,Fantasía
1262,Ciencia ficción
1263,Ciencia ficción
1264,Fantasía
1264,Juvenil
1265,Cómic y novela gráfica
1265,Memorias
1266,Infantil
1267,Misterio
1267,Ficción
1268,Ficción
1268,Romántica
1269,No ficción
1269,Ciencia
1270,Ficción
1271,Ficción histórica
1272,Ensayo
1272,No ficción
1273,Fantasía
1273,Misterio
1274,Infantil
1274,Poesía
1275,Ficción histórica
1275,Romántica
1276,Fantasía
1276,Juvenil
1277,Religión y espiritualidad
1277,No ficción
1278,Fantasía
1279,Juvenil
1279,Aventura
1280,Clásicos
1280,Poesía
1281,Ficción
1282,Ficción
1283,Ficción
1283,Ensayo
1284,Juvenil
1284,Romántica
1285,Juvenil
1285,Romántica
1286,Fantasía
1286,Juvenil
1287,Infantil
1288,Ciencia ficción
1288,Terror
1289,Juvenil
1289,Aventura
1290,Ciencia ficción
1290,Juvenil
1291,Romántica
1291,Fantasía
1292,Terror
1293,Juvenil
1293,Misterio
1294,Ensayo
1294,Religión y espiritualidad
1295,Romántica
1295,Juvenil
1296,Thriller
1296,Ciencia ficción
1297,Juvenil
1297,Romántica
1298,Fantasía
1298,Juvenil
1299,Ficción
1300,Ficción histórica
1301,Thriller
1302,Ciencia ficción
1302,Juvenil
1303,Psicología
1303,Autoayuda
1304,Fantasía
1304,Misterio
1305,Infantil
1305,Misterio
1306,Thriller
1306,Misterio
1307,Memorias
1307,Ensayo
1308,Fantasía
1308,Juvenil
1309,Biografía
1309,Música
1310,Ficción
1311,Ficción
1311,Misterio
1312,Ficción
1313,Historia
1313,No ficción
1314,Ciencia
1314,No ficción
1315,Cómic y novela gráfica
1315,Memorias
1316,Ficción
1317,Ficción
1317,Misterio
1318,Ficción
1319,Ficción
1319,Aventura
1320,Clásicos
1320,Misterio
1321,Cómic y novela gráfica
1321,Aventura
1322,Fantasía
1323,Fantasía
1323,Juvenil
1324,Ficción histórica
1324,Juvenil
1325,Misterio
1325,Thriller
1326,Historia
1326,No ficción
1327,Clásicos
1327,Infantil
1328,Thriller
1329,Poesía
1330,Autoayuda
1331,Ficción
1332,Ciencia ficción
1333,Biografía
1334,Ficción
1335,Fantasía
1335,Romántica
1336,Romántica
1336,Fantasía
1337,Fantasía
1338,Religión y espiritualidad
1339,Terror
1340,Fantasía
1341,Ciencia ficción
1342,Fantasía
1343,Fantasía
1344,Ensayo
1344,No ficción
1345,Thriller
1345,Misterio
1346,Fantasía
1347,Terror
1348,Infantil
1349,Deportes
1349,No ficción
1350,Fantasía
1350,Juvenil
1351,Ciencia ficción
1351,Juvenil
1352,Cómic y novela gráfica
1353,Ciencia ficción
1353,Juvenil
1354,Clásicos
1354,Terror
1355,No ficción
1355,Juvenil
1356,Fantasía
1357,Clásicos
1357,Religión y espiritualidad
1358,Thriller
1359,Fantasía
1359,Juvenil
1360,Terror
1361,Ficción histórica
1361,Misterio
1362,Fantasía
1363,Fantasía
1364,Clásicos
1364,Ficción
2485,Terror
2485,Ciencia ficción
1365,Clásicos
1365,Ficción
1366,Ciencia ficción
1366,Juvenil
1367,Fantasía
1367,Clásicos
1368,Fantasía
1368,Ficción
1369,Ficción histórica
1369,Infantil
1370,Cómic y novela gráfica
1370,Memorias
1371,Psicología
1371,No ficción
1372,Thriller
1372,Ficción
1373,Fantasía
1373,Infantil
1374,Fantasía
1375,Ficción
1375,Juvenil
1376,Infantil
1376,Ficción
1377,Misterio
1377,Ficción
1378,Historia
1378,No ficción
1379,Misterio
1379,Thriller
1380,Cómic y novela gráfica
1380,Historia
1381,Ciencia ficción
1381,Misterio
1382,Cómic y novela gráfica
1382,Terror
1383,Infantil
1383,Ficción
1384,Autoayuda
1384,Religión y espiritualidad
1385,Fantasía
1385,Ficción
1386,Ficción
1387,Fantasía
1387,Juvenil
1388,Thriller
1388,Ficción
1389,Ficción
1389,Terror
1390,Misterio
1390,Ficción
1391,Fantasía
1391,Juvenil
1392,Ensayo
1392,No ficción
1393,Clásicos
1393,Ficción
1394,Fantasía
1394,Misterio
1395,Ficción histórica
1395,Misterio
1396,Fantasía
1397,Fantasía
1397,Juvenil
1398,Ciencia ficción
1398,Juvenil
1399,Fantasía
1399,Juvenil
1400,Fantasía
1400,Romántica
1401,Autoayuda
1401,Arte
1402,Infantil
1402,Ficción
1403,Terror
1403,Fantasía
1404,Biografía
1404,Historia
1405,Ciencia ficción
1405,Ficción
1406,Ficción histórica
1406,Ficción
1407,Thriller
1407,Ficción
1408,Memorias
1408,Historia
1409,Ficción
1410,Misterio
1410,Clásicos
1412,Fantasía
1413,Ciencia ficción
1413,Juvenil
1414,Romántica
1414,Ficción
1415,Negocios
1415,No ficción
1416,Fantasía
1416,Juvenil
1417,Ficción
1417,Romántica
1418,Fantasía
1419,Cómic y novela gráfica
1419,Terror
1420,Historia
1420,No ficción
1421,Ficción
1422,Cómic y novela gráfica
1422,Aventura
1423,Terror
1423,Thriller
1424,Thriller
1425,Fantasía
1425,Juvenil
1426,Ficción
1427,Terror
1428,Infantil
1429,Fantasía
1430,Ficción
1430,Romántica
1431,Fantasía
1431,Juvenil
1432,Ensayo
1432,Historia
1433,Thriller
1433,Misterio
1434,Clásicos
1434,Aventura
1435,Ficción histórica
1436,Ficción
1436,Romántica
1437,Fantasía
1437,Juvenil
1438,Religión y espiritualidad
1439,Ciencia ficción
1440,Memorias
1440,Religión y espiritualidad
1441,Memorias
1441,Cocina
1442,Ficción
1442,Romántica
1443,Fantasía
1443,Ficción
1444,Ficción
1445,Juvenil
1445,Romántica
1446,Psicología
1446,Autoayuda
1447,Infantil
1448,Thriller
1448,Misterio
1449,Viajes
1449,No ficción
1450,Fantasía
1451,Cómic y novela gráfica
1451,Terror
1452,Fantasía
1452,Juvenil
1453,Juvenil
1453,Romántica
1454,Clásicos
1454,Ficción
1455,Ficción
1479,Fantasía
1456,Fantasía
1456,Juvenil
1457,Ficción
1457,Romántica
1458,Ficción histórica
1458,Romántica
1459,Romántica
1460,Viajes
1460,No ficción
1461,Clásicos
1461,Misterio
1462,Ficción
1463,Fantasía
1464,Cómic y novela gráfica
1464,Memorias
1465,Ficción
1466,Biografía
1466,Ficción histórica
1467,Misterio
1467,Ficción histórica
1468,Romántica
1468,Ficción
1469,Infantil
1470,Romántica
1470,Ficción
1471,Ficción
1472,Fantasía
1472,Juvenil
1473,Romántica
1473,Fantasía
1474,Fantasía
1474,Ficción histórica
1475,Ficción
1476,Infantil
1476,Aventura
1477,Clásicos
1477,Ficción
1478,Infantil
1480,Fantasía
1480,Juvenil
1481,Ficción
1482,Ficción histórica
1483,Romántica
1483,Fantasía
1484,Ciencia ficción
1485,Misterio
1485,Thriller
1486,Clásicos
1486,Fantasía
1486,Infantil
1487,Biografía
1487,Historia
1487,Memorias
1488,Infantil
1489,Infantil
1489,Ficción histórica
1490,Thriller
1491,Terror
1492,Poesía
1492,Clásicos
1493,Infantil
1493,Aventura
1494,Memorias
1494,Biografía
1495,No ficción
1496,Fantasía
1497,Infantil
1497,Fantasía
1498,Ficción
1499,Ficción
1500,Ficción
1501,Ficción histórica
1594,Romántica
1594,Ficción
1502,Fantasía
1502,Juvenil
1503,Ficción
1504,Aventura
1504,Juvenil
1505,Ciencia ficción
1505,Juvenil
1506,Ficción
1507,Autoayuda
1508,Thriller
1508,Misterio
1509,Clásicos
1509,Ficción
1510,Cómic y novela gráfica
1510,Fantasía
1511,Fantasía
1512,Memorias
1512,Historia
1512,Biografía
1513,Romántica
1513,Fantasía
1514,Historia
1514,No ficción
1515,Memorias
1515,Biografía
1516,Ensayo
1516,No ficción
1517,Ciencia ficción
1517,Terror
1518,Clásicos
1518,Ficción histórica
1519,Ciencia ficción
1520,Ciencia ficción
1520,Clásicos
1521,Clásicos
1521,Poesía
1523,Ciencia ficción
1523,Juvenil
1524,Memorias
1525,Fantasía
1526,Clásicos
1526,Ficción histórica
1527,Ciencia
1527,No ficción
1528,Fantasía
1529,Ficción
1530,Ciencia ficción
1530,Juvenil
1531,Fantasía
1531,Juvenil
1532,Ficción
1533,Fantasía
1533,Terror
1534,Thriller
1535,Ciencia ficción
1535,Juvenil
1536,Fantasía
1537,Ficción histórica
1538,Ficción
1539,Ficción histórica
1540,Fantasía
1540,Juvenil
1541,Fantasía
1541,Juvenil
1542,Romántica
1543,Thriller
1544,Ficción
1545,Infantil
1545,Clásicos
1546,Fantasía
1547,Ficción
1548,Infantil
1549,Misterio
1549,Juvenil
1550,Misterio
1550,Juvenil
1551,Thriller
1552,Ficción histórica
1553,Fantasía
1553,Misterio
1554,Fantasía
1554,Juvenil
1555,Ciencia ficción
1555,Clásicos
1556,Ciencia ficción
1556,Juvenil
1557,No ficción
1557,Biografía
1558,Juvenil
1558,Ficción
1559,Fantasía
1559,Juvenil
1560,Fantasía
1560,Juvenil
1561,Clásicos
1561,Ficción histórica
1562,Romántica
1563,Thriller
1563,Ciencia ficción
1564,Thriller
1565,Misterio
1565,Ficción histórica
1566,Clásicos
1566,Ficción
1567,Ficción
1568,Romántica
1568,Ficción
1569,Clásicos
1569,Ficción
1570,No ficción
1570,Memorias
1571,Ficción
1571,Clásicos
1572,Cómic y novela gráfica
1572,Fantasía
1573,Ficción
1574,Ciencia ficción
1574,Clásicos
1575,Romántica
1575,Juvenil
1576,Terror
1577,No ficción
1577,Ensayo
1578,Thriller
1578,Terror
1579,Memorias
1579,No ficción
1580,Clásicos
1580,Ficción
1581,Ficción histórica
1582,Ficción
1582,Clásicos
1583,Romántica
1583,Juvenil
1584,Clásicos
1584,Ficción
1585,Fantasía
1585,Romántica
1585,Juvenil
1586,Ficción
1586,Aventura
1587,Ficción
1588,Fantasía
1588,Misterio
1589,Terror
1590,Infantil
1591,Fantasía
1592,Thriller
1593,Fantasía
1595,Biografía
1595,Memorias
1596,Thriller
1596,Ficción
1597,Ficción histórica
1598,Misterio
1598,Clásicos
1599,Ficción
1600,Thriller
1601,Psicología
1601,No ficción
1602,Fantasía
1603,Infantil
1604,Juvenil
1604,Ficción
1605,Clásicos
1605,Ficción histórica
1606,Misterio
1607,Thriller
1607,Misterio
1608,Fantasía
1608,Juvenil
1609,No ficción
1610,Ficción histórica
1610,Romántica
1611,Fantasía
1611,Juvenil
1612,Romántica
1613,Memorias
1613,Deportes
1614,Romántica
1614,Juvenil
1615,Biografía
1615,Deportes
1616,Aventura
1616,Juvenil
1686,Fantasía
1617,Thriller
1618,Ficción histórica
1618,Romántica
1619,Fantasía
1619,Romántica
1619,Juvenil
1620,Ciencia ficción
1621,Negocios
1621,Psicología
1622,Clásicos
1622,Ciencia ficción
1623,Cómic y novela gráfica
1624,Clásicos
1624,Ficción
1625,Religión y espiritualidad
1625,Autoayuda
1626,Fantasía
1626,Juvenil
1627,Misterio
1627,Romántica
1628,Ciencia ficción
1629,Fantasía
1630,Fantasía
1631,Clásicos
1631,Misterio
1632,Infantil
1633,Terror
1633,Fantasía
1634,Fantasía
1634,Juvenil
1635,Infantil
1636,Fantasía
1637,Terror
1637,Juvenil
1638,Fantasía
1639,Aventura
1639,Juvenil
1640,Ficción histórica
1640,Thriller
1641,Terror
1641,Fantasía
1642,Ficción
1643,Thriller
1644,Ficción
1645,Ficción
1646,Ciencia ficción
1647,Desconocido
1648,Infantil
1649,Ficción
1650,Clásicos
1650,Aventura
1651,Ciencia ficción
1651,Juvenil
1652,Misterio
1652,Juvenil
1653,Fantasía
1654,Fantasía
1655,Ficción
1656,Memorias
1657,Ficción
1659,Ciencia ficción
1660,Ficción histórica
1661,Ficción
1687,Ciencia ficción
1662,Infantil
1663,Ficción
1664,Ensayo
1665,Fantasía
1666,Clásicos
1666,Poesía
1667,Ficción
1667,Juvenil
1668,Fantasía
1668,Juvenil
1669,Ficción
1669,Juvenil
1670,Biografía
1670,Memorias
1671,Fantasía
1671,Juvenil
1672,Biografía
1672,No ficción
1673,Romántica
1674,Fantasía
1675,Ficción
1676,Ciencia ficción
1677,Ciencia ficción
1677,Thriller
1678,Ciencia ficción
1678,Juvenil
1679,Clásicos
1679,Poesía
1680,Romántica
1681,Clásicos
1681,Ficción
1682,Fantasía
1683,Memorias
1683,Negocios
1684,Autoayuda
1684,Negocios
1688,Ficción
1689,Romántica
1689,Fantasía
1690,Fantasía
1691,Clásicos
1691,Biografía
1691,Memorias
1692,Autoayuda
1693,Fantasía
1694,Misterio
1695,Clásicos
1695,Infantil
1695,Aventura
1696,Fantasía
1696,Juvenil
1697,Religión y espiritualidad
1697,Autoayuda
1698,Cómic y novela gráfica
1698,Fantasía
1699,Misterio
1699,Ficción histórica
1700,Ficción
1701,Memorias
1702,Romántica
1703,Ficción
1704,Ficción
1705,Psicología
1705,No ficción
1706,Clásicos
1706,Terror
1707,Infantil
1707,Misterio
1708,Ficción histórica
1709,Terror
1709,Thriller
1710,Historia
1710,No ficción
1711,Ficción
1712,Misterio
1713,Ficción
1714,Ficción
1715,Terror
1716,Ciencia ficción
1716,Juvenil
1717,Clásicos
1717,Terror
1717,Poesía
1718,Ficción
1718,Juvenil
1719,Terror
1720,Juvenil
1720,Romántica
1721,Religión y espiritualidad
1722,Fantasía
1722,Juvenil
1723,Ficción histórica
1723,Romántica
1724,Fantasía
1724,Juvenil
1725,Clásicos
1725,Fantasía
1725,Infantil
1726,Fantasía
1726,Infantil
1727,Ciencia ficción
1727,Misterio
1728,Fantasía
1729,Ciencia ficción
1730,Ciencia ficción
1731,Fantasía
1732,Misterio
1733,Thriller
1734,No ficción
1734,Historia
1735,Misterio
1735,Romántica
