book_id,votos,nota_media
6567,91,4.0
6568,209,4.0
6569,186,3.8
6570,70,3.5
6571,189,4.2
6572,89,3.9
6573,82,3.6
6574,119,4.2
6575,169,4.0
6576,153,4.3
6577,191,3.8
6578,260,3.4
6579,227,3.7
6580,267,4.0
6581,222,3.9
6583,111,4.3
6585,245,4.3
6586,85,4.0
6587,159,3.6
6588,259,4.0
6589,197,3.5
6590,243,4.8
6591,150,3.9
6592,154,3.8
6593,189,3.9
6594,161,3.8
6595,186,3.9
6597,171,3.5
6598,124,3.9
6599,115,3.7
6600,218,4.0
6601,226,3.8
6602,215,4.1
6603,105,4.0
6604,210,3.7
6605,84,3.7
6606,218,4.3
6607,219,3.5
6608,167,3.6
6609,138,4.0
6610,276,3.9
6611,217,4.2
6612,202,3.9
6613,104,4.3
6614,184,4.0
6615,241,3.7
6616,228,4.2
6617,140,4.2
6618,162,4.1
6619,161,4.1
6620,183,4.0
6621,233,3.6
6622,144,3.9
6623,199,3.1
6624,183,4.2
6626,100,3.9
6627,191,4.0
6628,176,3.6
6629,207,4.1
6630,152,3.9
6631,166,3.7
6632,248,4.1
6633,318,3.6
6634,165,4.1
6635,150,3.9
6636,211,3.1
6637,130,3.4
6638,191,3.9
6639,119,4.0
6640,222,4.0
6641,231,4.3
6642,173,4.7
6643,138,4.1
6644,199,3.9
6645,195,4.3
6647,160,4.2
6648,208,4.3
6649,142,3.9
6650,208,4.2
6651,127,4.1
6652,186,4.1
6653,190,3.6
6654,194,4.3
6655,120,4.2
6656,215,4.3
6658,249,3.4
6659,194,4.5
6660,200,3.8
6661,212,3.7
6662,266,4.1
6663,95,4.2
6664,215,3.9
6665,290,3.7
6666,193,4.1
6667,235,4.0
6668,208,3.9
6669,188,3.8
6670,206,3.9
6671,176,3.8
6672,168,4.0
6673,149,4.2
6674,145,3.6
6675,216,3.4
6676,108,3.5
6677,119,3.6
6678,225,4.3
6679,202,3.5
6680,120,3.5
6681,170,4.2
6682,222,3.8
6683,241,3.7
6684,230,3.7
6685,154,4.1
6686,259,3.9
6687,136,3.9
6688,196,3.6
6689,164,4.0
6690,219,3.7
6691,204,3.7
6692,296,3.7
6693,168,3.9
6694,165,3.9
6696,234,3.7
6697,217,4.3
6698,203,4.2
6699,192,3.5
6701,301,3.8
6702,249,4.3
6704,125,4.3
6705,186,4.1
6706,176,3.6
6707,210,3.5
6708,137,4.1
6709,183,4.2
6710,132,4.2
6712,114,3.7
6713,150,4.1
6714,147,4.2
6715,185,3.8
6716,241,3.9
6717,132,4.3
6718,79,3.4
6719,247,3.9
6720,208,4.5
6721,222,3.7
6722,189,4.2
6723,157,3.1
6724,226,4.2
6725,218,3.6
6726,250,3.4
6727,174,3.8
6728,230,3.7
6729,292,4.0
6730,98,3.8
6731,215,4.3
6732,216,4.0
6733,255,3.6
6734,157,4.0
6735,143,4.1
6736,245,4.2
6737,196,3.4
6738,186,4.0
6740,113,4.0
6741,179,4.0
6742,183,3.7
6743,237,4.1
6744,208,4.0
6745,258,4.0
6746,165,3.6
6747,163,3.9
6748,168,3.3
6749,140,4.2
6750,167,3.6
6751,296,4.4
6752,193,4.0
6753,182,3.5
6754,230,3.9
6755,162,3.5
6756,193,4.1
6757,184,3.7
6758,194,3.9
6760,216,3.8
6761,243,3.9
6762,253,4.3
6763,253,4.3
6764,115,3.7
6765,197,3.9
6766,200,4.1
6767,193,4.1
6768,296,3.5
6769,164,3.8
6770,154,3.9
6773,187,3.6
6774,200,4.3
6775,182,4.0
6776,115,3.8
6777,205,3.4
6778,261,4.3
6779,205,3.2
6780,217,4.0
6781,115,4.0
6782,87,4.4
6784,142,4.2
6785,128,4.5
6786,106,3.2
6787,211,3.6
6788,240,4.1
6789,206,4.3
6790,150,3.9
6791,170,3.5
6792,200,4.2
6793,221,4.2
6794,131,4.1
6795,199,4.2
6796,188,3.9
6797,209,4.3
6798,176,3.6
6799,207,3.9
6800,135,4.0
6801,164,3.8
6802,161,4.0
6804,153,4.0
6805,205,3.6
6806,253,3.8
6807,286,3.8
6808,175,4.1
6809,139,4.4
6810,183,4.1
6811,219,4.4
6812,227,4.0
6813,155,3.8
6814,187,4.0
6816,215,3.9
6817,166,3.9
6818,221,3.5
6819,60,3.2
6820,146,4.0
6821,146,4.1
6822,190,3.7
6823,212,3.8
6824,101,4.1
6825,151,3.9
6826,251,3.7
6827,185,3.7
6828,265,3.9
6829,203,3.9
6830,263,3.8
6831,187,3.9
6832,68,3.7
6833,276,3.7
6834,215,4.4
6835,209,4.1
6836,169,4.3
6837,205,3.6
6838,196,4.1
6839,90,3.8
6840,141,3.5
6841,196,4.2
6842,197,3.9
6843,138,3.6
6844,139,4.1
6845,215,3.9
6846,147,4.2
6847,145,3.7
6848,163,3.8
6850,304,4.1
6851,214,3.8
6852,161,3.8
6853,165,4.0
6854,202,3.9
6855,169,3.6
6856,95,3.9
6857,142,4.1
6858,255,3.9
6859,130,4.0
6860,263,4.2
6861,204,3.7
6862,124,4.4
6863,240,4.2
6864,218,4.1
6865,154,3.5
6866,186,3.6
6867,131,4.1
6868,110,3.8
6869,238,4.0
6870,233,3.4
6871,207,3.7
6872,150,4.0
6873,268,3.8
6874,173,4.2
6875,128,4.2
6876,210,4.3
6877,179,3.7
6878,202,3.6
6879,136,3.6
6880,178,3.7
6882,127,3.9
6883,181,3.8
6884,83,4.3
6885,161,3.8
6886,108,4.4
6887,195,4.0
6888,185,3.8
6889,148,3.8
6890,122,4.1
6891,183,4.0
6892,167,4.2
6893,105,3.7
6894,145,4.0
6895,154,3.5
6896,172,4.0
6898,143,4.1
6900,152,3.9
6901,225,3.5
6902,175,4.6
6903,197,4.1
6904,133,3.8
6905,176,4.2
6906,206,3.8
6908,223,3.8
6909,209,4.3
6910,261,4.0
6911,136,3.7
6912,196,3.7
6913,122,3.7
6914,233,3.7
6915,168,4.0
6916,185,3.9
6917,202,3.2
6918,191,4.2
6919,189,4.1
6920,214,4.8
6921,154,3.7
6922,104,3.8
6923,251,4.2
6924,234,3.7
6925,134,3.9
6926,137,4.2
6927,161,4.1
6928,141,4.1
6931,174,3.7
6932,260,4.0
6933,195,4.0
6934,210,3.7
6935,227,3.9
6936,214,4.1
6937,116,4.1
6938,222,3.9
6939,74,4.0
6941,174,4.1
6942,217,3.8
6943,109,3.9
6944,222,3.8
6945,114,4.2
6946,257,3.4
6947,217,4.0
6948,98,3.4
6949,110,4.1
6950,199,4.2
6951,219,4.1
6952,173,3.5
6953,67,4.3
6954,218,3.8
6955,155,4.0
6956,192,3.3
6957,92,4.0
6958,226,3.5
6959,269,3.8
6961,136,4.0
6962,135,4.3
6963,153,4.5
6966,124,4.1
6967,250,3.7
6968,179,3.8
6970,196,4.1
6971,124,4.3
6972,194,3.6
6973,235,3.7
6975,195,3.7
6976,108,3.8
6977,114,4.5
6978,120,4.2
6979,150,3.9
6980,266,3.8
6981,199,3.8
6982,202,4.0
6984,101,3.7
6985,208,3.7
6986,101,4.0
6987,201,3.9
6988,130,4.2
6989,117,3.6
6990,214,4.1
6991,57,4.5
6992,117,3.7
6993,103,4.1
6994,224,3.8
6995,143,4.3
6996,193,3.9
6997,124,4.1
6998,244,3.9
6999,209,3.6
7001,174,3.7
7002,190,3.6
7003,198,3.5
7005,238,4.5
7006,215,3.8
7007,216,3.8
7008,153,4.1
7009,97,4.0
7010,188,4.3
7011,250,4.2
7012,203,3.9
7013,187,3.5
7014,205,4.4
7015,214,4.2
7016,194,4.2
7017,171,4.2
7018,124,3.7
7019,132,4.3
7020,218,3.9
7021,211,3.7
7022,160,3.7
7023,145,3.6
7025,105,3.7
7026,197,3.4
7027,199,4.3
7028,131,4.0
7029,174,4.5
7030,180,4.0
7031,142,3.4
7032,132,3.7
7033,136,3.9
7034,149,4.1
7035,148,4.2
7037,148,4.0
7038,182,4.2
7039,130,4.4
7040,184,3.5
7041,244,4.2
7042,241,4.0
7044,230,3.6
7045,124,3.5
7046,123,4.2
7047,256,3.7
7048,188,4.2
7049,193,4.1
7050,141,4.3
7052,215,3.8
7053,247,4.0
7054,179,4.1
7055,225,4.3
7056,184,4.0
7057,136,3.7
7058,125,4.0
7059,188,4.0
7060,110,3.9
7062,132,4.0
7063,116,4.3
7064,153,4.0
7065,189,3.9
7066,223,3.2
7068,121,4.3
7069,119,4.2
7070,145,4.2
7072,102,3.9
7074,249,3.7
7075,174,4.2
7076,128,4.0
7077,184,3.5
7078,192,4.2
7079,242,3.9
7080,235,3.6
7081,212,4.2
7082,206,3.7
7083,184,4.2
7085,174,4.2
7086,242,4.0
7087,174,3.6
7088,222,4.0
7089,189,3.6
7090,179,3.8
7091,126,4.1
7092,219,3.8
7093,256,3.2
7095,196,3.6
7096,194,3.6
7098,180,4.0
7099,156,4.1
7100,202,4.2
7101,176,4.4
7102,177,3.9
7103,220,4.0
7104,130,3.7
7105,206,3.7
7106,212,4.1
7107,173,3.8
7109,149,3.8
7110,136,4.2
7111,138,3.8
7112,221,4.1
7113,208,4.3
7115,172,4.2
7116,179,4.1
7117,110,4.4
7118,228,3.9
7119,210,3.9
7120,153,4.4
7121,161,4.0
7122,228,4.1
7123,227,3.8
7124,174,4.3
7125,165,3.8
7126,159,4.1
7127,189,4.1
7128,160,4.0
7129,117,3.4
7130,81,3.8
7131,133,4.2
7132,233,4.4
7133,213,3.4
7135,183,3.8
7137,141,3.3
7138,201,4.1
7139,193,3.8
7140,164,3.8
7141,188,3.3
7142,132,4.0
7143,156,3.9
7144,90,3.7
7145,169,3.9
7146,80,3.5
7147,130,4.0
7148,135,3.7
7149,209,3.6
7150,245,4.2
7151,189,4.2
7152,183,4.0
7153,104,4.4
7154,159,3.7
7155,198,3.8
7156,170,4.1
7157,161,4.3
7158,238,4.0
7159,185,4.0
7160,220,4.4
7161,128,3.5
7162,211,3.9
7164,196,4.0
7165,102,4.0
7166,169,3.3
7167,180,4.1
7168,174,4.0
7169,192,3.8
7170,223,3.8
7171,151,3.9
7172,142,4.1
7173,136,4.4
7174,93,4.2
7175,200,3.5
7176,155,3.7
7177,170,4.0
7178,218,3.6
7179,153,3.8
7180,194,4.1
7181,106,4.2
7182,107,4.0
7183,139,3.6
7184,184,3.9
7186,191,4.2
7187,188,4.2
7188,106,3.8
7189,89,4.0
7190,147,3.8
7192,155,3.8
7193,177,3.8
7194,112,3.7
7195,197,3.9
7197,173,4.0
7198,118,3.7
7199,161,4.0
7200,61,3.6
7201,122,3.3
7204,221,4.0
7205,157,3.8
7206,118,3.9
7207,145,3.8
7208,234,3.7
7209,165,4.0
7210,212,4.0
7211,237,3.9
7212,247,3.8
7214,252,3.2
7215,196,3.7
7217,146,4.4
7218,172,4.3
7220,110,4.0
7221,114,3.6
7222,179,3.9
7223,221,3.8
7226,227,3.8
7227,177,4.0
7228,210,3.9
7229,140,3.6
7230,194,3.9
7231,210,4.1
7232,186,3.4
7233,160,4.2
7234,210,4.2
7235,101,3.7
7236,197,4.3
7237,136,3.9
7238,210,3.8
7239,171,4.1
7241,207,3.5
7242,115,3.8
7243,209,3.9
7244,226,3.9
7245,153,4.2
7246,161,3.7
7247,168,3.6
7248,167,4.0
7249,105,3.8
7250,234,3.8
7251,168,3.6
7252,132,3.5
7253,217,3.8
7254,217,4.7
7257,144,3.8
7258,187,4.1
7259,144,3.7
7260,270,3.7
7261,187,3.0
7262,187,4.0
7263,188,4.1
7264,113,4.6
7266,239,4.2
7267,215,3.6
7268,229,3.5
7269,101,4.1
7270,132,3.6
7271,181,3.8
7272,185,4.2
7274,212,4.0
7275,149,4.4
7276,97,3.8
7277,185,3.7
7278,135,4.2
7279,122,3.8
7280,201,4.0
7282,220,4.0
7283,174,4.1
7284,141,3.4
7285,230,3.5
7286,166,3.3
7287,129,3.9
7288,197,3.8
7289,206,3.9
7290,225,4.0
7291,110,4.0
7292,185,3.2
7293,166,3.8
7295,237,3.2
7296,211,3.8
7297,140,4.2
7298,232,3.8
7299,140,4.3
7300,153,4.1
7301,160,3.8
7302,137,4.1
7303,172,3.9
7304,175,4.0
7305,156,4.5
7306,143,3.4
7307,131,3.8
7308,218,3.6
7309,245,3.8
7310,187,3.8
7311,182,3.6
7312,124,4.3
7313,169,3.8
7314,117,4.1
7315,94,3.4
7316,222,3.9
7317,98,4.1
7318,142,3.6
7323,234,4.1
7324,144,4.5
7325,160,3.7
7326,143,3.9
7327,119,4.1
7328,242,4.2
7329,155,3.7
7330,240,4.3
7331,165,3.8
7332,120,3.9
7333,177,3.8
7334,97,3.8
7335,217,4.2
7336,176,4.1
7337,77,4.1
7338,199,3.8
7339,149,4.1
7340,190,4.1
7341,120,3.8
7342,150,4.0
7343,233,4.1
7344,222,4.3
7345,207,3.8
7346,180,4.2
7347,194,3.9
7348,223,4.1
7349,203,4.1
7350,201,3.8
7351,161,3.6
7352,182,4.2
7353,262,3.7
7354,208,3.6
7355,135,4.0
7356,143,3.8
7357,183,3.9
7358,155,3.7
7359,173,3.6
7360,127,4.2
7361,123,3.8
7362,98,3.8
7363,137,3.8
7364,128,4.5
7365,148,3.9
7366,164,3.7
7367,212,3.6
7369,125,3.7
7370,276,3.8
7371,196,3.9
7372,186,3.2
7373,151,4.5
7374,138,4.4
7375,142,3.9
7376,133,3.9
7377,177,4.4
7378,149,3.8
7379,200,3.8
7380,124,4.2
7382,237,3.9
7383,234,3.8
7384,187,3.6
7385,108,3.6
7386,160,4.1
7387,157,3.7
7388,96,3.6
7389,127,3.6
7390,190,3.8
7392,155,4.0
7393,154,4.0
7394,180,4.1
7395,195,4.3
7396,211,4.0
7397,154,3.6
7398,112,4.2
7399,135,3.3
7400,138,3.2
7401,196,4.4
7402,105,4.1
7403,130,4.2
7404,106,4.4
7405,105,3.9
7406,122,4.2
7407,146,3.8
7408,215,4.1
7409,201,4.3
7410,161,3.5
7411,177,3.8
7414,204,3.5
7416,212,3.6
7418,177,4.0
7419,102,4.3
7420,104,3.6
7421,144,4.0
7422,169,3.9
7423,193,4.1
7424,149,4.2
7425,156,4.1
7426,222,3.9
7427,163,3.5
7428,172,3.8
7429,240,3.9
7430,167,3.9
7433,153,3.8
7435,187,4.4
7436,133,3.8
7437,114,3.7
7438,138,3.7
7439,140,4.2
7440,138,4.4
7441,209,3.2
7442,150,4.0
7443,138,4.2
7444,127,3.7
7446,168,4.3
7447,157,4.3
7448,195,3.8
7449,136,3.6
7451,128,3.5
7452,159,3.7
7453,140,3.6
7454,217,3.3
7455,178,4.2
7456,156,4.0
7457,94,4.1
7458,231,3.8
7459,185,3.9
7460,198,3.8
7462,127,3.8
7463,237,3.8
7464,188,3.8
7465,128,3.5
7466,213,3.8
7467,132,3.6
7468,172,4.2
7469,154,4.0
7470,169,4.3
7471,224,3.8
7473,100,4.0
7474,185,4.1
7475,120,4.1
7476,165,3.8
7477,125,4.0
7478,167,4.0
7479,228,4.0
7480,125,4.2
7481,242,4.4
7482,193,3.4
7483,115,4.1
7484,114,3.6
7486,203,3.4
7487,157,4.0
7489,135,4.0
7490,263,3.7
7491,158,3.5
7492,127,3.8
7493,184,3.9
7494,97,3.6
7495,151,3.7
7496,209,3.6
7497,153,4.3
7498,179,4.2
7499,113,4.2
7500,174,3.9
7501,149,4.2
7502,123,4.1
7503,199,3.8
7504,219,4.0
7505,254,4.1
7506,223,4.0
7507,115,4.0
7508,175,3.7
7509,165,3.6
7511,144,3.5
7512,233,4.3
7513,260,4.2
7514,163,4.1
7515,81,4.0
7516,147,4.0
7517,156,4.1
7518,129,4.2
7519,219,3.6
7520,169,3.4
7521,149,3.9
7522,169,3.9
7524,142,4.3
7525,178,3.8
7526,115,3.9
7527,146,3.5
7528,156,3.7
7529,145,4.1
7531,119,3.8
7532,180,3.7
7533,130,4.2
7534,145,3.7
7535,171,3.6
7536,133,4.1
7537,100,4.4
7538,184,4.1
7539,157,3.8
7540,107,4.1
7541,158,4.0
7543,126,3.7
7544,177,3.7
7545,142,3.1
7546,145,3.4
7547,85,4.2
7548,85,4.0
7549,242,3.9
7550,97,4.3
7551,175,3.7
7552,124,3.9
7553,124,4.2
7554,149,3.8
7556,180,3.8
7557,149,3.8
7558,234,3.1
7559,117,4.1
7560,147,3.9
7561,178,3.7
7562,176,4.2
7563,249,3.8
7564,179,3.6
7565,79,3.8
7566,166,3.8
7568,186,3.8
7569,131,4.1
7570,150,3.8
7571,145,3.9
7572,179,3.7
7573,232,3.6
7574,232,4.2
7575,171,4.1
7576,203,4.0
7577,96,4.1
7578,185,3.9
7579,187,3.9
7580,88,4.3
7581,86,3.9
7582,155,3.3
7583,183,4.2
7584,164,4.0
7585,144,3.8
7586,242,4.0
7587,99,3.7
7588,111,3.7
7589,186,4.2
7590,106,4.2
7591,158,3.5
7592,148,4.1
7593,139,4.5
7594,114,4.2
7595,131,4.3
7596,197,4.1
7597,180,3.7
7598,232,4.2
7599,189,3.8
7600,225,4.0
7601,173,3.9
7602,123,3.8
7603,157,3.7
7604,135,3.8
7606,113,3.9
7607,198,3.8
7608,133,4.1
7609,160,3.6
7610,156,3.7
7611,252,4.0
7612,135,4.2
7613,151,4.1
7614,124,3.9
7615,153,4.0
7616,155,3.7
7617,156,3.7
7618,172,4.0
7619,207,3.8
7620,280,3.8
7622,159,4.0
7623,121,4.1
7624,157,4.0
7625,174,4.2
7626,122,3.4
7627,147,4.2
7628,100,3.6
7629,88,4.3
7630,132,4.1
7631,206,3.9
7632,168,3.8
7633,236,4.3
7634,222,3.6
7635,223,3.7
7636,60,2.3
7637,104,3.7
7638,166,4.0
7639,101,4.3
7640,190,3.9
7641,211,3.9
7642,171,4.1
7643,128,4.0
7644,208,4.0
7645,200,3.8
7647,166,3.9
7648,166,4.0
7649,142,3.8
7650,120,3.7
7651,153,3.8
7652,184,3.8
7653,130,3.8
7654,115,4.3
7655,214,3.7
7656,123,3.6
7657,139,3.9
7658,102,3.7
7659,145,3.4
7660,207,4.3
7661,79,4.4
7662,199,3.8
7663,105,3.9
7664,224,3.2
7665,132,3.6
7666,127,4.1
7667,177,3.6
7668,180,3.7
7669,152,4.1
7670,134,4.0
7671,138,4.0
7672,141,4.0
7673,184,3.6
7674,188,4.0
7675,175,3.8
7676,140,4.0
7677,69,4.2
7678,178,3.7
7680,125,4.2
7681,205,3.5
7683,150,3.8
7684,107,3.7
7685,90,4.2
7686,123,3.4
7687,137,3.7
7688,110,4.2
7689,138,4.5
7690,186,4.2
7692,171,4.1
7695,138,3.8
7696,247,4.4
7697,166,4.1
7698,146,3.6
7699,155,3.6
7700,150,4.3
7701,68,3.9
7703,139,3.4
7704,212,3.8
7706,182,3.5
7707,148,4.3
7708,181,3.9
7709,100,3.6
7710,230,4.2
7711,128,4.0
7713,127,3.9
7714,202,4.1
7715,122,4.0
7716,207,3.9
7717,239,4.2
7719,166,3.5
7720,175,4.2
7721,155,3.8
7722,171,4.0
7723,146,3.8
7724,123,4.0
7725,153,3.8
7727,118,4.2
7728,207,4.1
7729,171,4.1
7730,122,4.2
7731,176,3.8
7732,125,4.0
7733,209,3.9
7734,196,3.7
7735,157,3.2
7736,141,4.1
7737,212,4.0
7738,162,4.1
7739,136,3.6
7740,75,4.3
7741,167,4.0
7742,205,3.6
7743,188,4.0
7744,97,3.5
7745,176,4.2
7746,75,3.8
7747,178,4.0
7748,197,3.8
7749,162,3.6
7750,153,4.1
7751,147,3.5
7752,129,3.8
7753,135,4.4
7754,89,3.5
7755,176,3.6
7756,126,3.9
7757,114,3.5
7758,132,3.9
7759,225,3.5
7761,140,3.8
7762,139,4.2
7763,97,3.6
7764,141,4.0
7765,146,3.8
7766,152,3.9
7767,162,4.3
7768,90,3.6
7769,144,3.7
7770,123,3.8
7771,149,4.0
7772,100,3.7
7774,126,3.6
7775,193,4.0
7776,149,4.0
7777,162,3.8
7778,141,3.5
7779,110,3.6
7780,205,4.2
7781,171,4.3
7783,164,3.8
7784,153,3.8
7785,143,3.4
7786,177,4.1
7787,194,4.1
7788,141,3.7
7789,198,4.0
7791,150,3.5
7792,125,3.8
7793,142,3.8
7794,172,3.5
7795,142,3.6
7796,135,3.3
7797,211,3.3
7798,129,3.5
7799,115,4.4
7800,124,3.0
7802,171,4.0
7804,166,3.7
7805,153,4.1
7807,131,4.3
7808,178,3.7
7809,171,4.1
7810,155,3.6
7811,188,4.3
7812,157,3.6
7813,172,4.3
7814,175,3.6
7816,191,4.3
7817,180,4.0
7818,174,4.3
7819,120,4.2
7820,220,3.6
7822,202,3.9
7824,173,4.0
7825,161,3.8
7826,161,3.9
7827,136,4.1
7828,166,3.6
7829,233,4.2
7830,167,3.6
7831,111,4.4
7832,195,4.2
7833,154,4.1
7834,184,4.4
7835,105,4.2
7836,219,3.7
7837,66,4.1
7838,167,3.8
7839,129,4.1
7840,180,3.7
7841,153,3.6
7842,137,3.5
7843,154,3.1
7844,73,4.5
7845,101,4.1
7846,132,4.1
7847,181,4.2
7848,140,3.8
7849,91,4.0
7850,161,4.3
7851,146,4.0
7852,77,4.4
7853,153,4.3
7854,172,4.1
7855,156,4.2
7856,132,4.0
7857,157,4.1
7858,204,4.1
7859,138,3.8
7860,135,4.4
7861,104,4.1
7862,116,4.2
7863,106,4.3
7864,143,3.6
7865,124,4.4
7866,98,3.9
7867,149,3.5
7868,168,3.6
7869,115,3.8
7871,155,3.2
7872,157,3.5
7873,93,3.8
7874,159,4.0
7875,139,3.6
7876,86,4.1
7878,160,4.0
7879,112,3.4
7880,220,3.5
7881,65,3.9
7882,99,3.3
7883,190,4.7
7884,136,4.3
7886,134,4.1
7887,240,3.7
7888,153,4.2
7889,143,3.6
7890,147,3.7
7891,197,4.3
7892,176,3.5
7893,140,4.1
7894,118,4.4
7895,249,4.1
7896,164,3.7
7897,130,3.7
7898,152,4.0
7899,211,4.3
7900,155,3.8
7901,184,3.9
7902,100,4.4
7904,186,3.7
7905,149,3.8
7906,214,4.3
7907,164,4.2
7909,177,3.9
7910,103,4.3
7911,228,4.2
7912,133,3.4
7913,96,4.1
7914,173,3.8
7915,122,4.2
7916,129,3.9
7917,174,3.8
7918,157,3.7
7919,176,4.2
7922,103,4.1
7923,163,4.2
7924,161,3.7
7925,173,4.1
7926,130,3.5
7927,208,3.7
7928,179,4.2
7929,98,4.3
7932,130,3.9
7934,197,3.7
7937,125,3.9
7938,203,4.1
7939,143,4.3
7940,209,4.1
7941,143,4.2
7942,80,4.1
7943,164,3.9
7944,163,3.6
7945,139,4.6
7946,166,4.0
7947,88,4.8
7949,103,4.2
7950,149,3.5
7951,258,4.1
7952,141,3.7
7953,117,3.8
7955,100,3.2
7957,151,4.2
7958,130,4.1
7959,137,3.8
7960,176,4.1
7961,162,4.0
7963,94,3.8
7964,97,3.8
7965,78,3.9
7966,162,4.5
7967,101,3.7
7968,203,3.8
7969,157,3.7
7970,151,3.9
7971,182,4.1
7972,146,3.4
7974,132,4.0
7975,126,3.4
7976,226,4.3
7977,106,4.2
7978,136,4.1
7979,133,4.1
7980,154,2.8
7981,245,4.0
7982,139,4.0
7983,165,4.1
7984,142,3.6
7985,82,4.0
7986,166,4.1
7987,143,4.1
7988,136,4.1
7989,127,4.1
7990,156,3.8
7991,188,3.6
7992,125,3.8
7994,121,4.2
7995,163,3.2
7996,237,4.3
7997,203,3.6
7998,105,4.0
8000,120,4.0
8002,131,3.8
8003,100,3.9
8004,120,4.0
8005,186,4.2
8006,109,3.9
8007,169,2.8
8008,223,4.2
8009,185,4.0
8010,141,3.7
8011,154,4.0
8012,154,3.9
8013,100,4.4
8014,111,4.0
8015,125,3.8
8016,192,3.8
8018,183,3.7
8019,165,3.7
8020,93,4.0
8021,102,3.8
8022,81,3.6
8023,133,3.4
8024,135,3.2
8025,94,3.9
8026,174,3.6
8027,88,4.0
8028,95,4.5
8029,163,4.2
8030,184,3.7
8031,160,4.0
8032,117,3.5
8033,101,4.0
8034,81,3.6
8035,182,3.8
8036,162,3.7
8037,195,3.7
8038,228,4.2
8039,198,3.9
8040,190,4.1
8042,162,4.0
8043,165,3.8
8044,129,3.9
8045,152,3.7
8046,104,3.8
8047,152,3.9
8048,102,4.0
8049,191,3.6
8050,189,4.1
8051,170,4.0
8052,61,3.8
8053,185,4.4
8054,147,4.0
8055,198,4.3
8057,104,4.2
8059,117,4.2
8060,110,3.6
8061,129,3.5
8062,158,3.8
8064,111,4.1
8065,165,3.9
8066,164,3.9
8067,195,3.9
8068,198,3.6
8069,82,3.8
8070,165,3.9
8071,152,3.2
8072,101,4.0
8073,161,3.6
8074,216,4.3
8075,192,3.8
8076,117,4.3
8077,152,4.3
8078,149,4.3
8079,130,4.2
8080,183,3.9
8081,147,4.0
8082,158,3.9
8083,117,4.4
8084,102,4.0
8085,259,3.9
8087,177,4.3
8088,105,3.7
8090,191,3.6
8091,190,3.6
8092,132,3.8
8093,267,3.8
8094,200,3.9
8095,88,3.7
8096,149,3.9
8097,170,3.6
8098,139,3.6
8099,245,4.1
8100,101,3.7
8101,109,4.1
8102,108,4.2
8103,146,4.1
8104,121,3.7
8105,123,4.0
8106,135,4.3
8107,159,4.0
8109,183,4.7
8111,211,3.9
8112,140,4.4
8114,127,3.8
8115,133,3.9
8116,81,3.7
8117,163,4.4
8120,131,4.3
8121,150,4.1
8122,172,3.6
8123,105,3.9
8124,189,3.3
8125,131,3.8
8126,121,4.3
8127,143,3.8
8128,217,4.1
8130,99,4.0
8131,157,3.6
8132,165,3.8
8133,190,4.2
8134,180,3.8
8135,130,3.9
8136,147,4.1
8139,115,4.2
8140,113,3.8
8141,146,3.4
8142,228,3.4
8143,203,3.8
8146,124,3.9
8148,187,3.3
8149,184,4.3
8150,149,3.6
8151,133,3.6
8152,148,3.7
8153,143,3.7
8154,158,4.1
8156,188,3.8
8157,146,3.7
8158,139,4.4
8159,111,4.2
8160,113,4.2
8161,188,4.1
8162,161,3.0
8163,149,3.8
8165,171,3.8
8166,168,2.8
8167,124,3.9
8168,162,4.1
8169,153,3.4
8170,69,3.6
8171,172,4.0
8172,125,4.4
8173,167,4.2
8174,77,4.1
8175,149,3.8
8176,93,3.9
8177,110,3.9
8179,99,3.8
8180,154,3.6
8181,45,3.8
8182,76,4.4
8183,92,3.9
8184,155,4.1
8185,200,3.8
8186,170,4.1
8187,123,4.5
8188,166,3.7
8189,194,3.4
8190,128,3.2
8191,75,3.4
8192,188,3.7
8193,166,3.8
8194,127,4.3
8195,153,3.3
8196,174,3.9
8197,160,4.0
8198,161,4.1
8199,148,3.3
8200,91,4.0
8201,122,4.2
8202,90,4.5
8203,151,3.9
8206,168,3.7
8207,145,3.5
8208,175,4.2
8210,170,3.8
8211,196,3.7
8212,123,3.6
8213,165,4.5
8214,165,4.0
8215,184,3.8
8216,195,3.3
8217,122,3.8
8218,151,3.9
8219,157,4.2
8220,85,4.1
8221,173,4.1
8222,153,3.9
8223,119,3.8
8225,217,3.5
8226,125,3.7
8227,137,3.3
8228,136,3.6
8229,125,3.9
8230,197,3.5
8231,155,3.5
8232,107,3.6
8233,92,4.5
8234,97,3.9
8235,94,3.5
8236,176,3.7
8237,159,4.0
8238,86,4.2
8239,138,3.7
8240,153,4.2
8241,149,4.1
8242,65,3.7
8243,178,4.4
8244,163,4.1
8245,167,3.9
8246,116,4.2
8248,94,3.6
8249,148,4.0
8250,182,4.0
8251,129,4.0
8253,96,3.7
8254,166,3.9
8255,147,3.3
8256,220,4.3
8257,132,4.4
8258,161,3.9
8259,58,4.2
8260,189,4.0
8261,153,3.8
8262,169,3.8
8264,161,3.6
8265,136,4.0
8266,118,3.9
8267,134,4.2
8268,151,4.1
8269,209,3.6
8270,127,3.9
8271,134,3.8
8272,122,4.2
8273,136,3.7
8274,136,4.1
8275,183,3.6
8276,161,3.8
8277,198,3.5
8278,93,3.8
8279,127,4.0
8280,132,4.0
8281,143,3.9
8282,159,4.1
8283,115,4.1
