book_id,author
902,Michael Connelly
903,Ayn Rand
904,Sylvain Reynard
905,Judi Barrett
905,Ron Barrett
906,Helen Simonson
907,Nora Roberts
908,Jodi Picoult
909,Rick Riordan
910,John Scalzi
911,Stephen King
912,Janet Evanovich
913,Irma S. Rombauer
913,Marion Rombauer Becker
913,Ethan Becker
914,Joe Haldeman
915,Stephen King
915,Bettina Blanch Tyroller
916,Azar Nafisi
917,Joe Abercrombie
918,Eoin Colfer
919,Annie Proulx
920,Marie Kondō
920,Cathy Hirano
921,Jennifer Niven
921,فرانک معنوی
922,Kathy Reichs
923,Michael Scott
924,Jeffrey Eugenides
925,Isabel Allende
925,Margaret Sayers Peden
926,Jessica Knoll
927,Ellen Hopkins
928,Maggie Stiefvater
929,Richard Matheson
930,Elizabeth Strout
931,Lena Dunham
931,Joana Avillez
932,James C. Collins
933,Kristin Cashore
934,Samuel Beckett
935,Jack London
936,Stephen King
936,Bernie Wrightson
937,Philip Pullman
938,J.A. Redmerski
939,Kimberly McCreight
940,Jojo Moyes
941,Michael Cunningham
942,Alice Clayton
943,David Sedaris
944,Stephen King
945,Lauren Kate
946,James Dashner
947,Susan Ee
948,Richard Russo
949,Robert Jordan
950,Jandy Nelson
951,Chuck Palahniuk
952,Sophie Kinsella
953,Stephen King
954,Catherine Hardwicke
955,Sophie Kinsella
956,Richard Feynman
957,Maggie Stiefvater
958,L.M. Montgomery
959,James Joyce
959,Seamus Deane
960,Robert Jordan
960,Brandon Sanderson
961,George Eliot
961,Michel Faber
962,Colleen Hoover
963,John Grisham
964,J.R.R. Tolkien
965,S.C. Stephens
966,Scott Turow
967,Stephen King
968,Stacy Schiff
969,Thomas L. Friedman
970,Brandon Sanderson
971,Marcus Pfister
971,J. Alison James
1017,Jojo Moyes
972,Jules Verne
973,Gretchen Rubin
974,Philip K. Dick
975,Vincent Bugliosi
975,Curt Gentry
976,Robert Kapilow
976,Dr. Seuss
977,Dante Alighieri
977,Anthony M. Esolen
978,Deborah Harkness
979,Jodi Picoult
980,Patricia Briggs
981,Melissa de la Cruz
982,Caleb Carr
983,Ta-Nehisi Coates
984,John Milton
984,John      Leonard
985,Michael   Lewis
986,Stephen King
987,Patrick Ness
987,Jim Kay
987,Siobhan Dowd
988,Robert Jordan
988,Brandon Sanderson
989,Frederick Forsyth
990,Jason Fried
990,David Heinemeier Hansson
991,Rainbow Rowell
992,Stephenie Meyer
992,Ilyana Kadushin
992,Matt Walters
993,Carol Rifka Brunt
1018,Robin Hobb
994,James Herriot
995,Michelle Hodkin
996,Janet Evanovich
997,Emmuska Orczy
998,Jon Stone
998,Michael J. Smollin
999,Judy Blume
1000,Leigh Bardugo
1001,Herman Koch
1001,Sam Garrett
1002,Marie Lu
1004,Stephanie Perkins
1005,Zadie Smith
1006,Chris Kyle
1006,Scott McEwen
1006,Jim DeFelice
1007,Chelsea Handler
1008,Pittacus Lore
1009,Meg Wolitzer
1010,Bill Watterson
1011,Geraldine Brooks
1012,Kate Morton
1013,Better Homes and Gardens
1014,Douglas Adams
1015,Hermann Hesse
1015,Basil Creighton
1016,Tess Gerritsen
1019,Arthur C. Clarke
1020,Kate DiCamillo
1020,Timothy Basil Ering
1021,Barbara Kingsolver
1021,Steven L. Hopp
1021,Camille Kingsolver
1021,Richard A. Houser
1022,Sarah J. Maas
1023,Robert Jordan
1024,Alan Bradley
1025,Donald Miller
1026,Diana Gabaldon
1027,Rick Riordan
1028,Liane Moriarty
1029,Brian K. Vaughan
1029,Fiona Staples
1030,Chad Harbach
1031,Ernest Hemingway
1032,Brandon Mull
1033,Lemony Snicket
1033,Brett Helquist
1034,Jim Butcher
1035,Walter Isaacson
1036,S.C. Stephens
1037,John Grisham
1038,Mildred D. Taylor
1039,Seth Grahame-Smith
1039,Jane Austen
1040,David Sedaris
1132,Jay Anson
1041,Fyodor Dostoyevsky
1041,Constance Garnett
1041,Alan Myers
1041,Joseph Frank
1041,Anna Brailovsky
1042,Douglas Adams
1043,Jeff Kinney
1044,Mindy Kaling
1045,Veronica Roth
1046,Aziz Ansari
1046,Eric Klinenberg
1048,Sebastian Junger
1049,Brandon Sanderson
1050,Patrick Ness
1051,Jim Fergus
1052,Jodi Picoult
1053,Stephen King
1053,Darrel Anderson
1054,Ally Condie
1055,Salman Rushdie
1056,Max Brooks
1057,John Grisham
1058,Agatha Christie
1059,Margaret Peterson Haddix
1060,Michael Pollan
1061,Elizabeth George Speare
1062,Kiera Cass
1063,Sophie Kinsella
1064,Wilkie Collins
1064,Matthew Sweet
1065,Robert Galbraith
1065,J.K. Rowling
1066,Jenny Han
1067,Janet Evanovich
1068,James McBride
1069,Steven D. Levitt
1069,Stephen J. Dubner
1070,Karen Marie Moning
1071,Terry Goodkind
1072,Emily Giffin
1073,William Makepeace Thackeray
1073,John Carey
1074,Kurt Vonnegut Jr.
1075,Stephen King
1075,Dominique Dill
1076,Cynthia D'Aprix Sweeney
1077,Bill Willingham
1077,Lan Medina
1077,Steve Leialoha
1077,Craig Hamilton
1077,James Jean
1078,David    Allen
1079,James Redfield
1080,Huntley Fitzpatrick
1081,Ken Follett
1082,Haruki Murakami
1082,Philip Gabriel
1083,Alice Sebold
1084,Virginia Woolf
1085,Chetan Bhagat
1086,Laurell K. Hamilton
1087,Markus Zusak
1088,Thomas Hardy
1088,Rosemarie Morgan
1088,Shannon Russell
1089,Terry Pratchett
1090,Mark Z. Danielewski
1091,Patricia Cornwell
1092,John Grisham
1093,P.C. Cast
1093,Kristin Cast
1094,Willa Cather
1095,Susan Beth Pfeffer
1096,Jon Stewart
1096,Ben Karlin
1096,David Javerbaum
1096,Rich Bloomquist
1096,Steve Bodow
1096,Tim Carvell
1096,Eric Drysdale
1096,J.R. Havlan
1096,Scott Jacobson
1096,Tom Johnson
1096,Rob Kutner
1096,Chris Regan
1096,Jason Reich
1096,Jason Ross
1096,Stephen Colbert
1096,Samantha Bee
1096,Rob Corddry
1096,Brendan Hay
1096,Ed Helms
1097,Don Piper
1097,Cecil Murphey
1098,Nicholas Sparks
1099,Lao Tzu
1099,Gia-Fu Feng
1099,Jane English
1099,Chungliang Al Huang
1099,Rowena Pattee Kryder
1099,Toinette Lippe
1100,Jeffrey Archer
1101,Jodi Picoult
1102,Augusten Burroughs
1103,James Patterson
1104,E.L. James
1105,Frank Herbert
1106,C.S. Lewis
1107,Jennifer Weiner
1108,Hans Christian Andersen
1108,Lily Owens
1108,Arthur Rackham
1108,Hans Richter
1133,Michael Ondaatje
1109,Mark Cotta Vaz
1110,Colleen Hoover
1111,Jane Green
1112,L.M. Montgomery
1113,Friedrich Nietzsche
1113,Walter Kaufmann
1114,Elizabeth Gaskell
1114,Alan Shelston
1115,Jaycee Dugard
1116,Amish Tripathi
1117,Michael Crichton
1118,Lauren Oliver
1119,Robert Jordan
1120,Aesop
1120,Laura Harris
1120,Laura Gibbs
1121,Cormac McCarthy
1122,Becca Fitzpatrick
1123,Stephen King
1124,Chuck Palahniuk
1125,Chetan Bhagat
1126,Matsuri Hino
1126,Tomo Kimura
1127,Jim Butcher
1128,Anne McCaffrey
1128,Teodor Panasiński
1129,John D. Rateliff
1129,J.R.R. Tolkien
1130,Colleen Hoover
1131,Joanne Harris
1134,Sylvain Reynard
1135,James Joyce
1135,Jeri Johnson
1136,Colum McCann
1137,Eoin Colfer
1138,Harlan Coben
1139,Stephen King
1140,Rachel Hawkins
1141,Austin Kleon
1142,Neal Stephenson
1143,Christina Lauren
1144,Barbara Kingsolver
1145,Joyce Carol Oates
1146,Scott McCloud
1147,Kami Garcia
1147,Margaret Stohl
1148,Jon Ronson
1149,Jodi Picoult
1150,David Baldacci
1151,Janet Evanovich
1152,Mitch Albom
1153,Christopher Moore
1154,Michael   Lewis
1155,Jonathan Stroud
1156,Stephen Colbert
1156,Richard Dahm
1156,Paul Dinello
1156,Allison Silverman
1156,Michael Brumm
1156,Eric Drydale
1156,Rob Dubbin
1156,Glenn Eichler
1156,Peter Grosz
1156,Peter Gwinn
1156,Jay Katsir
1156,Laura Krafft
1156,Frank Lesser
1156,Tom Purcell
1226,Janet Evanovich
1157,Kenneth H. Blanchard
1157,Spencer Johnson
1158,Leon Uris
1159,Ursula Hegi
1160,Raymond Chandler
1161,John Steinbeck
1162,Ellen DeGeneres
1163,Lemony Snicket
1163,Brett Helquist
1164,Eowyn Ivey
1165,J. Lynn
1165,Jennifer L. Armentrout
1166,Jeff Kinney
1167,Dante Alighieri
1167,Allen Mandelbaum
1167,Eugenio Montale
1168,Benjamin Hoff
1168,Ernest H. Shepard
1169,Jennifer L. Armentrout
1170,Tahereh Mafi
1171,Sarah Dunant
1172,Eoin Colfer
1173,David Lagercrantz
1173,Stieg Larsson
1173,George Goulding
1174,Emma Cline
1175,Shannon Hale
1176,Dennis Lehane
1177,Isaac Marion
1178,Mark Twain
1178,Everett H. Emerson
1179,Robert A. Heinlein
1180,Elif Shafak
1180,إليف شافاق
1180,ارسلان فصیحی
1180,محمد درويش
1181,Janet Evanovich
1182,Stephen King
1183,Hajime Isayama
1183,Sheldon Drzka
1184,F. Scott Fitzgerald
1185,Olive Ann Burns
1186,Tennessee Williams
1187,Elena Ferrante
1187,Ann Goldstein
1188,Timothy Ferriss
1189,Robin S. Sharma
1190,Amor Towles
1191,Larry Niven
1192,Ruta Sepetys
1193,Andrew Clements
1193,Brian Selznick
1194,Jeff Kinney
1195,Louise Erdrich
1196,Madeleine L'Engle
1197,Veronica Roth
1198,Hanya Yanagihara
1199,Brian K. Vaughan
1199,Pia Guerra
1199,José Marzán Jr.
1200,Brandon Sanderson
1201,Charlaine Harris
1202,Anne Tyler
1202,Jennifer Bassett
1203,Benjamin Alire Sáenz
1204,H.G. Wells
1205,Haruki Murakami
1205,Alfred Birnbaum
1206,Paulo Coelho
1206,Alan R. Clarke
1207,Johann David Wyss
1207,Scott McKowen
1207,Arthur Pober
1209,Jennifer Probst
1210,L.M. Montgomery
1211,Watty Piper
1211,Doris Hauman
1211,George Hauman
1212,Karen Joy Fowler
1213,Orson Scott Card
1214,James Joyce
1215,Sarah Dessen
1216,Alan Brennert
1217,Anne Rice
1218,Frank E. Peretti
1219,Jessica Sorensen
1220,Lauren Groff
1221,Judy Blume
1222,E.B. White
1222,Garth Williams
1223,Isaac Asimov
1224,Brian Greene
1225,Lemony Snicket
1225,Brett Helquist
1227,Kelley Armstrong
1228,Jim Butcher
1229,Janell Cannon
1230,Joe Abercrombie
1231,Nancy Horan
1232,Janet Evanovich
1232,Lorelei King
1233,Lemony Snicket
1233,Brett Helquist
1234,Flora Rheta Schreiber
1235,Carl Sagan
1236,Chuck Palahniuk
1237,Rosamunde Pilcher
1238,Dave Eggers
1239,Gabriel García Márquez
1239,Gregory Rabassa
1240,Ronald Holt
1240,Arthur Conan Doyle
1241,Bill O''Reilly
1241,Martin Dugard
1242,Jhumpa Lahiri
1243,John Flanagan
1244,Laurie Halse Anderson
1245,John Grisham
1246,Robin Hobb
1247,Ira Levin
1248,Stephen King
1248,Peter Straub
1249,Robert Jordan
1250,Jack Kerouac
1251,Kelley Armstrong
1252,Katherine Boo
1253,P.L. Travers
1253,Mary Shepard
1254,Scott Lynch
1255,Sandra Cisneros
1256,David Benioff
1257,Jeaniene Frost
1258,Roald Dahl
1258,Quentin Blake
1259,Garth Nix
1260,James Patterson
1260,Peter de Jonge
1261,Stephen King
1262,Frank Herbert
1263,James S.A. Corey
1264,Sarah J. Maas
1265,Art Spiegelman
1266,Ezra Jack Keats
1267,Janet Evanovich
1268,Emily Giffin
1269,Richard   Preston
1270,Haruki Murakami
1270,Philip Gabriel
1271,Elizabeth Gilbert
1272,Lynne Truss
1273,Kim Harrison
1274,Clement C. Moore
1274,Jan Brett
1275,Diana Gabaldon
1276,Cynthia Hand
1277,Lee Strobel
1278,Robert Jordan
1279,Carl Hiaasen
1280,Virgil
1280,Robert Fitzgerald
1281,Junot Díaz
1282,Haruki Murakami
1282,Jay Rubin
1283,Daniel Quinn
1284,Jenny Han
1285,Katie McGarry
1286,Kennilworthy Whisp
1286,J.K. Rowling
1287,Harry Allard
1287,James  Marshall
1288,Richard Bachman
1288,Stephen King
1289,Lemony Snicket
1289,Brett Helquist
1290,Lois Lowry
1291,J.R. Ward
1292,Stephen King
1292,Jerry N. Uelsmann
1293,Trenton Lee Stewart
1293,Carson Ellis
1294,Christopher Hitchens
1295,Abbi Glines
1296,Michael Crichton
1297,Jennifer E. Smith
1298,Jonathan Stroud
1299,Tom Robbins
1300,Jenna Blum
1301,John Grisham
1302,Beth Revis
1303,M. Scott Peck
1304,Jim Butcher
1305,Gertrude Chandler Warner
1305,L. Kate Deal
1306,A.S.A. Harrison
1307,Caitlin Moran
1308,Sarah J. Maas
1309,Keith Richards
1310,Jhumpa Lahiri
1311,Anita Shreve
1312,Don DeLillo
1313,Stephen E. Ambrose
1314,Charles Darwin
1315,Craig Thompson
1316,David Wroblewski
1317,Christina Schwarz
1318,Charles Bukowski
1319,Cormac McCarthy
1320,Arthur Conan Doyle
1320,Kyle Freeman
1321,Eiichirō Oda
1321,Andy Nakatani
1322,Peter S. Beagle
1323,Angie Sage
1324,Laurie Halse Anderson
1325,Tana French
1326,Erik Larson
1327,Rudyard Kipling
1328,Terry Hayes
1329,Allen Ginsberg
1329,William Carlos Williams
1330,Richard Carlson
1331,Adam Mansbach
1331,Ricardo Cortés
1332,Douglas Adams
1333,Walter Isaacson
1334,Téa Obreht
1335,Maria V. Snyder
1336,J.R. Ward
1337,Terry Pratchett
1338,Anonymous
1338,Joseph Smith Jr.
1339,Stephen King
1340,Jim Butcher
1341,Pierce Brown
1342,Terry Pratchett
1343,Terry Pratchett
1344,Malcolm Gladwell
1345,Karin Slaughter
1346,Joe Abercrombie
1347,Stephen King
1348,Dr. Seuss
1349,Michael   Lewis
1350,Garth Nix
1351,James Patterson
1352,Yana Toboso
1352,Tomo Kimura
1353,Marissa Meyer
1354,Robert Louis Stevenson
1354,Robert Mighall
1355,Emily Seife
1356,Peter V. Brett
1357,John Bunyan
1358,Lee Child
1359,Rick Riordan
1360,Stephen King
1361,Kate Morton
1362,Robert Jordan
1363,Jim Butcher
1364,Fyodor Dostoyevsky
1364,Andrew R. MacAndrew
1364,Ben Marcus
2485,Robert McCammon
1365,Carson McCullers
1366,Rick Yancey
1367,T.H. White
1368,Terry Pratchett
1369,Christopher Paul Curtis
1370,Alison Bechdel
1371,Dan Ariely
1372,أحمد مراد
1373,Lynne Reid Banks
1374,Robert Jordan
1374,Brandon Sanderson
1375,Jesse Andrews
1376,Jeff Kinney
1377,Janet Evanovich
1378,Simon Winchester
1379,James Patterson
1379,Andrew Gross
1380,Art Spiegelman
1381,Jasper Fforde
1382,Faye Perozich
1382,Anne Rice
1382,John Bolton
1382,Daerick Gröss
1383,Louis Sachar
1383,Adam McCauley
1384,Dalai Lama XIV
1384,Howard C. Cutler
1385,David Mitchell
1386,Anna Quindlen
1387,L.J. Smith
1387,Kevin Williamson
1387,Julie Plec
1388,John Grisham
1389,Chuck Palahniuk
1390,Janet Evanovich
1391,Cornelia Funke
1391,Anthea Bell
1392,Chuck Klosterman
1393,Evelyn Waugh
1394,Jim Butcher
1395,Jessie Burton
1396,Margaret Weis
1396,Tracy Hickman
1397,Eoin Colfer
1398,Scott Westerfeld
1399,John Flanagan
1400,Deborah Harkness
1401,Julia Cameron
1402,Jon Scieszka
1402,Lane Smith
1403,Joe Hill
1404,Robert K. Massie
1405,Margaret Atwood
1406,Kristin Hannah
1407,John Grisham
1408,Marcus Luttrell
1408,Patrick Robinson
1409,Chetan Bhagat
1410,Agatha Christie
1412,Brent Weeks
1413,Veronica Rossi
1414,Nicholas Sparks
1415,Eric Ries
1416,Richelle Mead
1417,Lauren Weisberger
1418,David Eddings
1419,Roberto Aguirre-Sacasa
1419,Stephen King
1419,Mike Perkins
1419,Laura       Martin
1420,William L. Shirer
1421,Nick Hornby
1422,Jeff Smith
1422,Steve Hamaker
1423,Stephen King
1424,Lee Child
1425,Kami Garcia
1425,Margaret Stohl
1425,Paz Pruneda
1426,Jodi Picoult
1427,Joe Hill
1428,Jeff Kinney
1429,Brent Weeks
1430,Lauren Weisberger
1431,Brian Jacques
1432,Karl Marx
1432,Friedrich Engels
1432,Gareth Stedman Jones
1433,Ruth Ware
1434,James Fenimore Cooper
1435,William Styron
1436,Sophie Kinsella
1437,Julie Kagawa
1438,Bruce H. Wilkinson
1439,Karen Thompson Walker
1440,Mitch Albom
1441,Julia Child
1441,Alex Prud''Homme
1442,Graeme Simsion
1443,Amish Tripathi
1444,Charles Bukowski
1445,Wendelin Van Draanen
1446,Travis Bradberry
1446,Jean Greaves
1446,Patrick Lencioni
1447,Robert McCloskey
1448,Douglas Preston
1448,Lincoln Child
1449,Bill Bryson
1450,Jim Butcher
1451,Robert Kirkman
1452,Shannon Hale
1453,Nicola Yoon
1453,David Yoon
1454,George Bernard Shaw
1455,Barbara Kingsolver
1479,Jim Butcher
1456,Brandon Mull
1457,Helen Fielding
1458,Louis de Bernières
1459,Nicholas Sparks
1460,Bill Bryson
1461,Arthur Conan Doyle
1462,Adam Johnson
1463,David Eddings
1464,Marjane Satrapi
1464,Mattias Ripa
1464,Blake Ferris
1464,Anjali Singh
1465,Chaim Potok
1466,Irving Stone
1466,שמואל שניצר
1467,Carlos Ruiz Zafón
1467,Lucia Graves
1468,Cecelia Ahern
1469,Peggy Parish
1469,Fritz Siebel
1470,Jodi Ellen Malpas
1471,W. Bruce Cameron
1472,Sabaa Tahir
1473,J.R. Ward
1474,Helene Wecker
1475,أحلام مستغانمي
1475,Ahlam Mosteghanemi
1476,Lemony Snicket
1476,Brett Helquist
1477,Charles Dickens
1477,Nicola Bradbury
1477,Hablot Knight Browne
1478,Esphyr Slobodkina
1480,Tamora Pierce
1481,Audrey Niffenegger
1482,Anita Diamant
1483,J.R. Ward
1484,Dan Simmons
1485,James Ellroy
1486,Lewis Carroll
1486,John Tenniel
1486,Peter Glassman
1487,Jung Chang
1488,P.D. Eastman
1489,Laura Ingalls Wilder
1489,Garth Williams
1490,Stephen King
1491,Guillermo del Toro
1491,Chuck Hogan
1492,Emily Dickinson
1492,Thomas H. Johnson
1493,Fred Gipson
1494,Steve Martin
1495,Frank Warren
1496,George R.R. Martin
1497,Mary Norton
1497,Beth Krush
1497,Joe Krush
1498,Stephen King
1499,Jodi Picoult
1500,Haruki Murakami
1500,Alfred Birnbaum
1501,Philippa Gregory
1594,Jennifer Crusie
1502,Laini Taylor
1503,Tom Robbins
1504,John Flanagan
1505,Alexandra Bracken
1506,Paulo Coelho
1506,Margaret Jull Costa
1507,Norman Vincent Peale
1508,Ruth Ware
1509,Edith Wharton
1509,Nina Bawden
1510,Hiro Mashima
1510,William Flanagan
1511,Patrick Rothfuss
1511,Nate  Taylor
1512,Solomon Northup
1513,J.R. Ward
1514,Nathaniel Philbrick
1515,Ayaan Hirsi Ali
1516,Nassim Nicholas Taleb
1517,Justin Cronin
1518,Aleksandr Solzhenitsyn
1518,H.T. Willetts
1519,Neal Stephenson
1520,Walter M. Miller Jr.
1521,Sophocles
1521,J.E. Thomas
1523,Lauren DeStefano
1524,J.D. Vance
1525,Robert Jordan
1526,Stephen Crane
1527,Randall Munroe
1528,Steven Erikson
1529,Paulo Coelho
1530,Madeleine L'Engle
1531,Suzanne Collins
1532,Jodi Picoult
1533,Anne Rice
1534,David Baldacci
1535,James Patterson
1536,Terry Goodkind
1537,Philippa Gregory
1538,Anne Tyler
1539,Colson Whitehead
1540,Melissa de la Cruz
1541,Julie Kagawa
1542,Cora Carmack
1543,John Grisham
1544,J.M. Coetzee
1545,A.A. Milne
1545,Ernest H. Shepard
1546,Brent Weeks
1547,Sue Monk Kidd
1548,Arnold Lobel
1549,Lemony Snicket
1549,Brett Helquist
1550,Ally Carter
1551,B.A. Paris
1552,Michael Shaara
1553,Laurell K. Hamilton
1554,Jonathan Stroud
1555,H.G. Wells
1556,Jennifer L. Armentrout
1557,Dave Eggers
1558,Sharon M. Draper
1559,Lauren Kate
1560,Amanda Hocking
1561,Boris Pasternak
1561,Max Hayward
1561,Manya Harari
1561,John Bayley
1562,Colleen Hoover
1563,Blake Crouch
1564,Michael Crichton
1565,P.D. James
1566,Edith Wharton
1567,Jane Hamilton
1567,Frank  Muller
1567,C.J. Critt
1568,Colleen Hoover
1569,O. Henry
1569,Lisbeth Zwerger
1570,Tom Wolfe
1571,William S. Burroughs
1571,James Grauerholz
1571,Barry  Miles
1572,Neil Gaiman
1572,Kelley Jones
1572,Charles Vess
1572,Colleen Doran
1572,Malcolm Jones III
1572,Steve Erickson
1573,John Grisham
1574,Ursula K. Le Guin
1574,Lech Jęczmyk
1575,John Green
1575,Maureen Johnson
1575,Lauren Myracle
1576,Stephen King
1577,Atul Gawande
1578,Dean Koontz
1579,Chelsea Handler
1580,Henrik Ibsen
1580,Michael   Meyer
1581,James A. Michener
1582,Richard Yates
1583,Rachel Cohn
1583,David Levithan
1584,Tom Stoppard
1584,Henry Popkin
1585,Maggie Stiefvater
1586,Alex Garland
1587,Beth Hoffman
1587,Jenna Lamia
1588,Charlaine Harris
1589,Stephen King
1590,Beverly Cleary
1591,Ursula K. Le Guin
1592,Michael Crichton
1593,Raymond E. Feist
1595,Nelson Mandela
1596,John Grisham
1597,Bryce Courtenay
1598,Dashiell Hammett
1599,Kristin Hannah
1600,Lee Child
1601,Daniel Goleman
1602,Jim Butcher
1603,Munro Leaf
1603,Robert Lawson
1604,Ellen Hopkins
1605,Walter Scott
1606,Janet Evanovich
1607,Michael Connelly
1608,Kiersten White
1609,Mark Cotta Vaz
1610,Adriana Trigiani
1611,Brandon Mull
1612,Nora Roberts
1612,MacLeod Andrews
1613,Haruki Murakami
1613,Philip Gabriel
1614,Jenny Han
1615,Andre Agassi
1615,J.R. Moehringer
1616,Anthony Horowitz
1686,David Eddings
1686,Leigh Eddings
1617,Lee Child
1617,Dick Hill
1618,Francine Rivers
1618,Richard Ferrone
1619,Stephenie Meyer
1620,Philip K. Dick
1621,Daniel H. Pink
1622,Mark Twain
1623,Jeph Loeb
1623,Tim Sale
1623,Gregory Wright
1623,Richard Starkings
1624,Jean-Paul Sartre
1624,Lloyd Alexander
1624,Hayden Carruth
1625,John Eldredge
1626,Brandon Mull
1627,Janet Evanovich
1628,Hugh Howey
1629,Ursula K. Le Guin
1630,Jim Butcher
1631,Arthur Conan Doyle
1631,Peter Ackroyd
1631,Ed Glinert
1632,Jan Brett
1633,Anne Rice
1634,Michael Scott
1635,Doreen Cronin
1635,Betsy Lewin
1636,Patricia Briggs
1637,Kendare Blake
1638,Terry Goodkind
1638,Dick Hill
1639,Avi
1640,Robert Goolrick
1641,Ray Bradbury
1642,Toni Morrison
1643,Tom Clancy
1644,Leif Enger
1645,Chuck Palahniuk
1646,Orson Scott Card
1647,أحمد مراد
1648,Janette Sebring Lowrey
1648,Gustaf Tenggren
1649,Maeve Binchy
1650,Jack London
1651,Tahereh Mafi
1652,Ally Carter
1653,Patricia Briggs
1654,Jim Butcher
1655,Kate Jacobs
1656,James Herriot
1657,David Foster Wallace
1659,John Wyndham
1660,Patrick deWitt
1660,Marcelo Barbão
1661,Shilpi Somaya Gowda
1687,Frank Herbert
1662,Roald Dahl
1662,Quentin Blake
1663,Paulo Coelho
1663,Montserrat Mira
1664,Virginia Woolf
1665,Brandon Sanderson
1666,William Shakespeare
1666,Katherine Duncan-Jones
1667,Sarah Dessen
1668,Leigh Bardugo
1669,Maureen Johnson
1670,Ron Hall
1670,Denver Moore
1670,Lynn Vincent
1671,Rainbow Rowell
1672,Tracy Kidder
1673,Jodi Ellen Malpas
1674,Mark  Lawrence
1675,Jane Hamilton
1676,Kurt Vonnegut Jr.
1677,Michael Crichton
1678,Nancy Farmer
1679,Walt Whitman
1680,Nora Roberts
1681,D.H. Lawrence
1681,Doris Lessing
1681,Chester Brown
1682,Lev Grossman
1683,Michael   Lewis
1684,George S. Clason
1688,Elizabeth Strout
1688,Goran Skrobonja
1689,Sarah Addison Allen
1690,Jim Butcher
1691,Frederick Douglass
1692,Greg Behrendt
1692,Liz Tuccillo
1693,David Eddings
1694,Janet Evanovich
1695,Rudyard Kipling
1695,Alev Lytle Croutier
1696,Rachel Caine
1697,John Eldredge
1697,Stasi Eldredge
1698,Peter David
1698,Robin Furth
1698,Jae Lee
1698,Richard Isanove
1698,Stephen King
1699,Kate Morton
1700,Ruth Ozeki
1701,Tucker Max
1702,Jay Crownover
1702,Charlotte Connan de vries
1703,Haruki Murakami
1703,Philip Gabriel
1704,Kurt Vonnegut Jr.
1705,Robert B. Cialdini
1706,Edgar Allan Poe
1706,Stephen Marlowe
1707,Louise Fitzhugh
1708,Sarah Waters
1709,Dean Koontz
1710,Bill Bryson
1711,Marian Keyes
1712,Louise Penny
1713,Marian Keyes
1714,Amy Tan
1715,John Ajvide Lindqvist
1716,Pittacus Lore
1717,Edgar Allan Poe
1717,Benjamin F. Fisher
1718,Ann Brashares
1719,Dean Koontz
1720,Morgan Matson
